PMID,factor_relevance,entity,category,source_sentence,explanation
30392777,No,Lewy body dementia (LBD),AD/ADRD,"The sample included 56,296 older patients (≥50 years) with Alzheimer's disease (AD; n = 30,578), vascular dementia (VD; n = 17,924), frontotemporal dementia (FTD; n = 1,181), Lewy body dementia (LBD; n = 3,194), and mixed dementia (MD; n = 3,419).",ADRD subtype studied in the sample.
30392777,No,Mixed dementia (MD),AD/ADRD,"The sample included 56,296 older patients (≥50 years) with Alzheimer's disease (AD; n = 30,578), vascular dementia (VD; n = 17,924), frontotemporal dementia (FTD; n = 1,181), Lewy body dementia (LBD; n = 3,194), and mixed dementia (MD; n = 3,419).",ADRD subtype studied in the sample.
30378268,No,,,,
30317048,No,Alzheimer's disease (AD),AD/ADRD,"Eighty participants [30 with bvFTD, 25 with Alzheimer's disease (AD), and 25 healthy controls] completed a 'helping task' in which we quantified participants' spontaneous reactions to an experimenter who struggled to find a lost key.",AD is a type of dementia studied as a comparison group in the task.
30307272,Yes,genetic testing,Healthcare,"The present study evaluates these concerns through a meta-analytic review of existing literature. Seventeen genetic testing studies of complex disease, including 1,171 participants and reporting 195 effects, 104 of which were unadjusted for covariates, were meta-analyzed under a random effects model.",Genetic testing is a healthcare service impacting behavioral outcomes.
30307272,Yes,Alzheimer's,ADRD,"Diseases included Alzheimer's, cardiovascular and coronary heart disease, lung cancer, melanoma, thrombophilia, and type II diabetes.",Alzheimer's is a specific disease studied in the context of genetic testing.
30020441,No,Alzheimer's disease,ADRD,"This study examines relationships between childhood stress and later-age dementia, specifically Alzheimer's disease (AD).",Outcome studied in the context of childhood stress.
30020441,No,dementia,ADRD,"Risk of developing dementia was estimated using Cox regression adjusting for age, education, income and prior/existing diseases at baseline.",Primary health outcome analyzed in the study.
29720286,Yes,healthcare choices,Healthcare,The primary objective of this study was to determine whether a brief education session about Alzheimer's disease (AD) stages and associated behavioral and psychological symptoms of dementia (BPSD) changes healthy seniors' treatment choices.,Study focuses on healthcare decision-making for ADRD.
29720286,Yes,pharmacological measures,Healthcare,Pharmacological measures were preferred over restraints and seclusion to manage BPSD.,Healthcare intervention preference for ADRD management.
29720286,Yes,advance directives,Healthcare,Education about dementia and advance directives should consider the person's educational background and experience with dementia.,Healthcare planning related to ADRD care preferences.
29720286,Yes,proxy,Healthcare,"Those who are born in Canada, had a proxy, and a university education, each have around half of the odds of receiving treatment compared to those in the complementary group.",Healthcare decision-making support for ADRD.
29569517,No,,,,
30549490,No,Alzheimer's Disease Centers,Healthcare,Data from the National Alzheimer's Coordinating Center dataset were used. Study participants who attended a participating Alzheimer's Disease Center from September 2005 through September 2017 with normal cognition and a history of clinically defined depression (broadly based on DSM criteria) were followed until first diagnosis of MCI (or dementia when MCI was not diagnosed).,Refers to healthcare access/quality via specialized dementia care facilities.
30549490,No,Mild Cognitive Impairment (MCI),AD/ADRD,Development of MCI is associated with several potentially modifiable risk factors in older adults with depression.,MCI is a precursor to dementia and part of the ADRD spectrum.
30549490,No,Dementia,AD/ADRD,"Of these, 586 (22.1%) developed either MCI (n = 509, 19.2%) or dementia (n = 77, 2.9%).",Dementia is a core outcome in ADRD research.
30474939,No,Alzheimer's disease (AD),ADRD,The aim of this study was to clarify the association of physical frailty with behavioral and psychological symptoms of dementia (BPSD) and caregiver burden in patients with Alzheimer's disease (AD).,Disease studied in the context of behavioral and caregiver outcomes.
30291317,No,,,,
30085899,No,Neuropsychiatric Inventory,AD/ADRD,Participants underwent Neuropsychiatric Inventory to assess the frequency and severity of neuropsychiatric symptoms at baseline and 3 and 6 months after the switch from oral ChEi to transdermal rivastigmine patch.,Assesses behavioral symptoms in Alzheimer's disease.
30085899,No,Behavioral and Psychological Symptoms of Dementia (BPSD),AD/ADRD,"Alzheimer's disease (AD) is characterized by progressive cognitive decline, often associated with Behavioral and Psychological Symptoms of Dementia (BPSD).",Core symptoms of Alzheimer's disease.
30085899,No,Depression,AD/ADRD,an association was found between gender and depression (odds ratio; OR [95% confidence interval; CI] female vs. male = 3.32 [1.44-7.67]),Neuropsychiatric symptom in Alzheimer's disease.
30085899,No,Anxiety,AD/ADRD,anxiety (2.42 [1.23-4.79]),Neuropsychiatric symptom in Alzheimer's disease.
30085899,No,Apathy,AD/ADRD,apathy (2.25 [1.07-4.70]),Neuropsychiatric symptom in Alzheimer's disease.
30085899,No,Nighttime behavior disturbances,AD/ADRD,nighttime behavior disturbances (3.97 [1.66-9.49]),Neuropsychiatric symptom in Alzheimer's disease.
30085899,No,Appetite/eating abnormalities,AD/ADRD,appetite/eating abnormalities (2.39 [1.10-5.18]),Neuropsychiatric symptom in Alzheimer's disease.
30085899,No,Euphoria,AD/ADRD,Moderate-AD female patients had euphoria more frequently than male patients (OR [95% CI] female vs. male = 3.67 [1.25-10.74]).,Neuropsychiatric symptom in Alzheimer's disease.
30085899,No,Delusions,AD/ADRD,"The frequency of delusions, anxiety, and irritability decreased during the first 3 months after the switch, independently of gender.",Neuropsychiatric symptom in Alzheimer's disease.
30085899,No,Irritability,AD/ADRD,"The frequency of delusions, anxiety, and irritability decreased during the first 3 months after the switch, independently of gender.",Neuropsychiatric symptom in Alzheimer's disease.
29994359,No,,,,
29804688,Yes,health services,Healthcare,"Content analysis revealed shame, improper housing, financial constraints, resource inadequacy, transportation concerns, and knowledge deficit as common challenges faced by the older adults and their families to receiving health services to support aging in place within urban neighborhoods.",Health services relate to healthcare access and quality for ADRD care.
29804688,Yes,African American older adults living with dementia,AD/ADRD,"Data from this report are to inform clinicians, community partners, families, and service organizations, to promote uptake of future research and programing to improve outcomes for African American older adults living with dementia and their family members.",Population studied with ADRD and healthcare access challenges.
29517767,No,,,,
29190312,No,dementia due to Alzheimer's disease,ADRD,Participants (N = 403) were recruited from the Rural and Remote Memory Clinic (75 no cognitive impairment; 75 mild cognitive impairment; 139 dementia due to Alzheimer's disease; 114 non-Alzheimer's dementia).,Specific type of dementia classified under ADRD.
29190312,No,non-Alzheimer's dementia,ADRD,Participants (N = 403) were recruited from the Rural and Remote Memory Clinic (75 no cognitive impairment; 75 mild cognitive impairment; 139 dementia due to Alzheimer's disease; 114 non-Alzheimer's dementia).,Another category of dementia included in ADRD classification.
30375373,No,cerebral Aβ-amyloid accumulation,ADRD,"Higher MeDi score was associated with less Aβ accumulation in our cohort (β = -0.01 ± 0.004, p = 0.0070).",Aβ-amyloid is a pathological hallmark of Alzheimer's disease.
30340619,No,,,,
30271295,Yes,VR immersion training,Healthcare,Results show that VR enhanced students' understanding of age-related health problems and increased their empathy for older adults with vision and hearing loss or Alzheimer's disease.,VR training is a healthcare education method impacting ADRD care.
30271295,Yes,Alzheimer's disease,AD/ADRD,Results show that VR enhanced students' understanding of age-related health problems and increased their empathy for older adults with vision and hearing loss or Alzheimer's disease.,Specific ADRD condition targeted in healthcare training.
30095442,No,Alzheimer disease,ADRD,"The diagnoses were Alzheimer disease, frontotemporal lobar degeneration, vascular dementia, and mixed dementia.",Specific type of dementia studied.
30095442,No,Frontotemporal lobar degeneration,ADRD,"The diagnoses were Alzheimer disease, frontotemporal lobar degeneration, vascular dementia, and mixed dementia.",Specific type of dementia studied.
30095442,No,Vascular dementia,ADRD,"The diagnoses were Alzheimer disease, frontotemporal lobar degeneration, vascular dementia, and mixed dementia.",Specific type of dementia studied.
30095442,No,Mixed dementia,ADRD,"The diagnoses were Alzheimer disease, frontotemporal lobar degeneration, vascular dementia, and mixed dementia.",Specific type of dementia studied.
29979473,No,,,,
29953668,No,,,,
29616602,No,nursing care burden,Healthcare,The present study examined nursing care burden related to 55 institutionalized dementia patients using the Modified Nursing Care Assessment Scale (M-NCAS).,Nursing care burden is a healthcare system factor.
28645223,No,Literacy,Healthcare,"Faster decline in literacy was associated with higher risks for incident AD dementia (hazard ratio = 4.526, 95% confidence interval = [2.993, 6.843], p < .001) and incident MCI (hazard ratio = 2.971, 95% confidence interval = [1.509, 5.849], p = .002).",Literacy decline linked to AD dementia risk (Education/Literacy category).
28645223,No,Alzheimer's disease (AD) dementia,ADRD,"Faster decline in literacy was associated with higher risks for incident AD dementia (hazard ratio = 4.526, 95% confidence interval = [2.993, 6.843], p < .001) and incident MCI (hazard ratio = 2.971, 95% confidence interval = [1.509, 5.849], p = .002).",Primary outcome measured in the study.
28645223,No,Mild cognitive impairment (MCI),ADRD,"Faster decline in literacy was associated with higher risks for incident AD dementia (hazard ratio = 4.526, 95% confidence interval = [2.993, 6.843], p < .001) and incident MCI (hazard ratio = 2.971, 95% confidence interval = [1.509, 5.849], p = .002).",Intermediate cognitive decline outcome.
27939116,Yes,primary care physician,Healthcare,The purpose of this study is to estimate the prevalence of this disorder in people aged 65 and older visiting the primary care physician in 5 health sentinel networks.,Healthcare access via primary care consultations impacts ADRD detection.
27939116,Yes,health sentinel networks,Healthcare,The purpose of this study is to estimate the prevalence of this disorder in people aged 65 and older visiting the primary care physician in 5 health sentinel networks.,Healthcare infrastructure for monitoring ADRD prevalence.
27939116,Yes,Mini-Cog screening test,Healthcare,A sample of patients visiting their primary care doctor on 4 randomly selected days completed the Mini-Cog screening test.,Healthcare tool for early ADRD screening in primary care.
27939116,Yes,cognitive impairment,AD/ADRD,Cognitive impairment is a frequent reason for consultations in primary care.,ADRD-related condition linked to healthcare utilization.
30223870,Yes,Family centered Function-focused Care,Healthcare,"We have developed a theory-based intervention, Family centered Function-focused Care, that incorporates an educational empowerment model for family caregivers (FCGs) provided within a social-ecological framework to promote specialized care to patients with dementia during hospitalization and the 60-day post-acute period.",Intervention targeting healthcare practices for ADRD patients.
30223870,Yes,Alzheimer's disease and related dementias (ADRD),AD/ADRD,Primary aims are to test the efficacy of the intervention in improving physical and cognitive recovery in hospitalized persons living with Alzheimer's disease and related dementias (ADRD) and improving FCG preparedness and experiences.,Population studied in the healthcare intervention trial.
30121113,No,Mini-Mental State Examination (MMSE),Healthcare,Participants in both groups had a significantly higher risk of unsafe crossing behavior if they had lower scores on the Mini-Mental State Examination (MMSE)...,MMSE is a healthcare assessment tool linked to ADRD risk.
30121113,No,Alzheimer's disease (AD) patients,AD/ADRD,This study investigated the differences in road-crossing behavior among healthy older adults and patients with Alzheimer's disease (AD).,Direct reference to the ADRD patient population.
29731392,Yes,assisted living facility,Healthcare,"A PML program was implemented in an assisted living facility and evaluated across the five dimensions of the RE-AIM framework: reach, effectiveness, adoption, implementation, and maintenance.",Healthcare setting where intervention was implemented.
29731392,Yes,personalized music listening program,Healthcare,PML was found to be a meaningful intervention that is possible at a reasonable cost.,Healthcare intervention targeting dementia care.
29731392,Yes,dementia,AD/ADRD,"Personalized music listening (PML) has been touted as a safe and inexpensive means of improving the quality of life, mood, and behavior of persons with dementia.",Condition targeted by the healthcare intervention.
30103681,No,Alzheimer's disease,AD/ADRD,"Fifty percent (n = 32) of the MCI participants remained stable, while 32.8% (n = 21) and 17.2% (n = 11) converted to Alzheimer's disease (AD) or dropped-out, respectively.",Study outcome measuring conversion from MCI to AD.
30103681,No,mild cognitive impairment,AD/ADRD,"We followed-up N = 64 individuals diagnosed with MCI (M<sub>age</sub> = 73 years, 44% female) for 3 years.",Primary condition studied as a precursor to AD.
29997191,No,,,,
30126555,No,,,,
29307083,No,,,,
29270849,No,healthcare access,Healthcare,We investigated whether the social and personal life of mutation carriers differ negatively from non-carriers and untested at-risk individuals.,Study examines healthcare access through predictive testing context.
29270849,No,Alzheimer's disease,AD/ADRD,"Asymptomatic individuals (≥ 35 years) who received a genetic test result for Huntington's disease, frontotemporal dementia or Alzheimer's disease more than 2 years before the onset of the study...",Directly references Alzheimer's disease in study population.
30049934,No,Alzheimer's disease,AD/ADRD,"The epidemic of type 2 diabetes mellitus (T2DM) and the possibility of it contributing to the risk of Alzheimer's disease (AD) have become important health concerns worldwide and in Pakistan, where the co-occurrence of T2DM and AD is becoming more frequent.",Study investigates AD risk factors in a population.
30049934,No,Type 2 diabetes mellitus,AD/ADRD,"The epidemic of type 2 diabetes mellitus (T2DM) and the possibility of it contributing to the risk of Alzheimer's disease (AD) have become important health concerns worldwide and in Pakistan, where the co-occurrence of T2DM and AD is becoming more frequent.",T2DM linked to AD risk in the study population.
30021248,Yes,caregiver training,Healthcare,One study investigated general training of nurses to impart knowledge on how to feed people with dementia and improve attitudes towards people with dementia.,Training improves healthcare quality for dementia patients.
30021248,Yes,nutritional education,Healthcare,Three studies provided nutritional education and nutrition promotion programmes.,Education programs address healthcare delivery for dementia.
30021248,Yes,vocal or tactile positive feedback,Healthcare,Two studies investigated vocal or tactile positive feedback provided by caregivers while feeding participants.,Feedback methods enhance healthcare interaction in dementia care.
30021248,Yes,Alzheimer's disease,AD/ADRD,Three studies explicitly investigated participants with Alzheimer's disease; six did not specify the type of dementia.,Study population includes Alzheimer's disease cases.
30021248,Yes,dementia,AD/ADRD,We included people with any common dementia subtype.,Study focuses on dementia-related outcomes.
29704638,No,MCI,ADRD,The definition of MCI was based on the recommendations of the National Institute on Ageing-Alzheimer's Association.,MCI is a precursor to dementia and part of ADRD spectrum.
30304119,No,caregivers of people with Alzheimer disease (PwAD),ADRD,"Caregivers of people with Alzheimer disease (PwAD) report significant stress, burden and depression compared to caregivers of people with other dementias, especially when neuropsychiatric symptoms are prominent.",Refers to the population affected by ADRD.
30304119,No,Alzheimer disease (PwAD),ADRD,"Caregivers of people with Alzheimer disease (PwAD) report significant stress, burden and depression compared to caregivers of people with other dementias, especially when neuropsychiatric symptoms are prominent.",Directly names the condition (ADRD).
30039833,No,,,,
29968510,Yes,hospitalizations,Healthcare,Individuals with dementia in the United States have higher rates of hospitalizations and emergency department visits compared to those without.,healthcare access and utilization
29968510,Yes,emergency department visits,Healthcare,Twenty-two percent of caregivers reported that their care recipient stayed overnight in the hospital and 30% reported that their care recipient visited the emergency department at least once in the past three months.,healthcare access and utilization
29968510,Yes,dementia,AD/ADRD,Individuals with dementia in the United States have higher rates of hospitalizations and emergency department visits compared to those without.,condition studied in relation to healthcare outcomes
29966477,No,Neuropsychiatric symptoms,AD/ADRD,To assess the prevalence of neuropsychiatric symptoms (NPS) in mild-to-moderate Alzheimer disease (AD) and their association with caregiver burden.,Core clinical manifestation of Alzheimer's disease.
29966477,No,Caregiver burden,AD/ADRD,"Neuropsychiatric symptoms were significantly associated with caregiver time after adjusting for age, education, cognitive function, and comorbidity (P-value < .0001) with every point increase in NPS associated with a 10-minute increase in caregiver time.",Impact of ADRD on informal caregivers' time and well-being.
29933494,Yes,Communication Bridge Care Model,Healthcare,The Communication Bridge Care Model was developed to address the unique communication and quality of life needs of individuals living with PPA.,Healthcare model targeting ADRD communication needs.
29933494,Yes,Primary Progressive Aphasia (PPA),AD/ADRD,"Primary progressive aphasia (PPA) is a clinical neurodegenerative dementia syndrome characterized by deficits in spoken and written word retrieval, word usage, and/or word comprehension.",Neurodegenerative dementia syndrome studied in the context of healthcare interventions.
29933492,Yes,dementia management,Healthcare,"We developed a PPA group treatment model incorporating compensatory strategies from augmentative and alternative communication (AAC), communication partner training from aphasia rehabilitation, and systematic instruction from dementia management.",Dementia management is a healthcare service impacting ADRD care.
29933492,Yes,speech-language pathologist,Healthcare,Treatment was provided by graduate clinicians with supervision from a certified speech-language pathologist and faculty member.,Speech-language pathologists deliver healthcare interventions for ADRD.
29676484,No,,,,
29671901,No,BPSD (Behavioral and Psychological Symptoms of Dementia),ADRD,"The aim of the present study was to measure the impact of DT on people with severe dementia with a reliable, commonly used scale for assessing their BPSD, and the related distress in formal caregivers.",BPSD is a core outcome in dementia studies.
29671901,No,Eating behavior,ADRD,"Effects of DT on the former's everyday abilities (ie, eating behavior) were also examined.",Eating behavior is a functional domain in dementia.
29659032,Yes,healthcare services,Healthcare,"'with risk', through vigilance towards cognitive health and earlier or prolonged contact with healthcare services;",Mentions contact with healthcare services in dementia risk context.
29659032,Yes,dementia risk,AD/ADRD,It points to the extended social and temporal aspects of the dementia risk experience.,Central focus on dementia risk as a key dimension of the study.
29602733,Yes,health insurance,Healthcare,"Almost half expected his health insurance would be limited based on data in the medical record (46.6%; 95% CI = 38.0-57.2), a brain imaging result (45.6%, 95% CI = 37.0-56.3), or genetic test result (44.7%; 95% CI = 36.0-55.4).",Health insurance access is a healthcare factor impacting ADRD patients.
29602733,Yes,Alzheimer's disease dementia,ADRD,"Almost half expected his health insurance would be limited based on data in the medical record (46.6%; 95% CI = 38.0-57.2), a brain imaging result (45.6%, 95% CI = 37.0-56.3), or genetic test result (44.7%; 95% CI = 36.0-55.4).",The condition under study linked to healthcare access disparities.
29602644,No,,,,
29508259,Yes,healthcare utilization characteristics,Healthcare,"Using multivariable logistic regression, we compared participants with undiagnosed versus diagnosed dementia (based on Medicare claims) on demographic, social/behavioral, functional, medical, and healthcare utilization characteristics.",Study examines healthcare access/quality via utilization patterns.
29508259,Yes,medical visits alone,Healthcare,"individuals who attended medical visits alone (OR 1.98, 95% CI 1.11, 3.51) were more likely to be undiagnosed.",Medical visit attendance linked to dementia diagnosis rates.
29508259,Yes,dementia diagnosis,AD/ADRD,"Among older adults with probable dementia, 58.7% were either undiagnosed (39.5%) or unaware of the diagnosis (19.2%).",Primary outcome measuring healthcare system detection failure.
29508259,Yes,awareness of diagnosis,AD/ADRD,"Similarly, among those diagnosed, having less education (OR 0.42), attending medical visits alone (OR 1.97), and fewer functional impairments (OR 0.72) were associated with unawareness of diagnosis (all ps < 0.05).",Measures communication effectiveness in healthcare settings.
29336830,Yes,dementia skills training program,Healthcare,This pilot study investigates the usefulness of a dementia care training program developed by an interdisciplinary team to address problem behaviors associated with dementia.,Training program is a healthcare intervention targeting dementia care.
29336830,Yes,assaultive behaviors,AD/ADRD,There was an associated decrease in assaultive behaviors by patients with dementia in the year this workshop was implemented.,Behavioral outcome linked to dementia management.
29988711,No,,,,
29941020,Yes,shared decision-making,Healthcare,we aim to evaluate a tailored intervention to help healthcare providers empower seniors and their caregivers in making health-related decisions.,Involves healthcare quality and patient-provider collaboration.
29941020,Yes,healthcare providers,Healthcare,We will recruit 49 clinicians and 27 senior/caregiver to participate in three cycles of design-evaluation-feedback of each intervention components.,Central to implementing healthcare interventions for dementia patients.
29941020,Yes,Alzheimer's disease,ADRD,The increasing prevalence of Alzheimer's disease and other forms of dementia raises new challenges to ensure that healthcare decisions are informed by research evidence...,Primary focus of the study's healthcare intervention.
29941020,Yes,dementia,ADRD,"we will evaluate the impact of the intervention on patient involvement in the decision-making process... for seniors with dementia, their caregivers, and their healthcare providers.",Target population for the healthcare intervention.
29933746,Yes,health education training programs,Healthcare,"Two randomized controlled trials will be conducted to assess the effects of 2-month and 18-month meditation, English learning or health education training programs (versus a passive control) on behavioral, sleep, blood sampling and neuroimaging measures.",Health education is a healthcare intervention aimed at dementia prevention.
29933746,Yes,dementia,AD/ADRD,The European research initiative illustrates the progressive awareness of the benefit of such non-pharmacological approaches in the prevention of dementia and the relevance of taking into account the psycho-affective dimension in endeavoring to improve mental health and well-being of older adults.,Dementia is the target condition for healthcare intervention evaluation.
27174891,No,Health Literacy,Healthcare,"ε4 was associated with lower total and health literacy, with a trend toward an association with lower financial literacy, after adjustment for age, sex, and education.",Health literacy is a healthcare-related factor linked to ADRD risk.
27174891,No,Financial Literacy,Healthcare,"ε4 was associated with lower total and health literacy, with a trend toward an association with lower financial literacy, after adjustment for age, sex, and education.",Financial literacy is a healthcare-related factor linked to ADRD risk.
27174891,No,Alzheimer's disease,AD/ADRD,One possibility is that those older adults at high risk for developing dementia demonstrate low literacy even in the absence of marked cognitive impairment.,Alzheimer's disease is the focus of the study's health outcomes.
29899525,No,,,,
29656245,No,,,,
29550981,No,,,,
29485197,Yes,Evidence Integration Triangle (EIT),Healthcare,"The implementation is based on use of the Evidence Integration Triangle (EIT), a parsimonious, community-engaged participatory framework that is well suited to the complexity and variability in the nursing home environment.",EIT is a healthcare framework for implementing dementia care strategies.
29485197,Yes,Behavioral and psychological symptoms of dementia (BPSD),AD/ADRD,"Behavioral and psychological symptoms of dementia (BPSD) include aggression, agitation, resistiveness to care, depression, anxiety, apathy, and hallucinations.",BPSD is a symptom cluster in Alzheimer's disease and related dementias.
29110334,No,frontotemporal dementia,ADRD,"Here, we report on a FTD case which showed catatonia after the first episode of brief psychotic disorder.",Describes the primary neurodegenerative condition studied.
29110334,No,TDP-43,ADRD,A neuropathological examination revealed extensive trans-activation response DNA-binding protein 43 (TDP-43) positive neurocytoplasmic inclusions and dystrophic neurites in the brain...,Pathological marker associated with frontotemporal lobar degeneration.
29073330,No,,,,
28707072,No,Alzheimer's disease,AD/ADRD,The patients were divided into two groups: Met-carriers (n = 91) and Val-homozygotes (n = 101).,Study investigates Alzheimer's disease as the primary condition.
28370411,Yes,public services provided,Healthcare,the infrequent differences between carers of persons with YO-AD in Brazil and Norway indicate that carers' problems are highly similar regardless of cultural differences and public services provided.,Public services relate to healthcare access and support for carers.
28370411,Yes,carers' problems,AD/ADRD,"Carers' narratives from both countries revealed five common themes in terms of how YO-AD affected carers' psychological and emotional well-being, physical well-being, professional and financial well-being, social lives and need for support services.",Carers' challenges are directly linked to ADRD caregiving contexts.
29801476,Yes,person-centred care approach,Healthcare,"The experience of caring for people with dementia was positively associated with a person-centred care approach, although the participants tended not to use a person-centred care approach.",Care approach reflects healthcare quality in dementia management.
29801476,Yes,dementia,AD/ADRD,"Community health professionals' dementia knowledge, attitudes and care approach... were assessed utilising the Chinese version of the Alzheimer's Disease Knowledge Scale...",Dementia is the primary health condition studied in this context.
29789049,No,,,,
29775139,No,Alzheimer's disease,AD/ADRD,Alzheimer's disease is one of a variety of progressive and ultimately fatal neurodegenerative diseases that are characterized by a number of nervous and mental symptoms and behavior disorders.,Type of dementia studied.
29775139,No,dementia patients,AD/ADRD,Chinese familial caregivers of patients with dementia experience a moderate level of burden and a high level of strain.,Study population with dementia.
29714994,Yes,Medicare annual wellness visits,Healthcare,Medicare annual wellness visits require screening for cognitive impairment but do not specify screening methods.,Healthcare access policy impacting ADRD screening.
29714994,Yes,Screening for cognitive impairment,Healthcare,Medicare annual wellness visits require screening for cognitive impairment but do not specify screening methods.,Healthcare practice influencing early ADRD detection.
29714994,Yes,Alzheimer disease (AD),AD/ADRD,Alzheimer disease (AD) occurs in 8.8% of older US adults and is the sixth leading cause of death among older adults.,Primary focus of the study on ADRD prevalence.
29714994,Yes,Healthcare management of behavioral issues,Healthcare,Troublesome behaviors should be managed with nonpharmacotherapeutic measures first.,Healthcare intervention strategy for ADRD patients.
29446123,No,Alzheimer disease (AD),AD/ADRD,This study evaluated the effects of Alzheimer disease (AD) on the relationship between the brain noradrenergic system and hypothalamic pituitary adrenocortical axis (HPA).,"Directly refers to Alzheimer disease, a key focus of ADRD research."
29446123,No,AD dementia,AD/ADRD,"Four hundred twenty-one CSF samples were assayed for NE and cortisol in controls (n = 305), participants with aMCI (n = 22), and AD dementia (n = 94).",Specifies a clinical manifestation of ADRD.
29429645,No,,,,
29424096,No,tertiary health facility,Healthcare,"In this study, older adults with T2DM attending a tertiary health facility were examined and compared with community-dwelling older adults without T2DM.",Study setting indicates healthcare access but no direct impact on ADRD.
29424096,No,Alzheimer's disease,AD/ADRD,"Of the 27 diabetic patients with dementia, 25 patients (92.6%) had Alzheimer's disease and 2 patients (7.4%) had mixed dementia (vascular dementia and Alzheimer's disease).",Specific ADRD subtype identified in study population.
29424096,No,dementia,AD/ADRD,"A consensus diagnosis of dementia was made based on the criteria for dementia in the Diagnostic and Statistical Manual of Mental Disorders, 4th edition, and the International Classification for Diseases, 10th edition.",Primary outcome measure for the study.
29326021,No,Alzheimer's disease,ADRD,"Current treatments for Alzheimer's disease (AD) have a limited clinical response and methods, such as repetitive transcranial magnetic stimulation (rTMS), are being studied as possible treatments for the clinical symptoms with positive results.",Study focuses on Alzheimer's disease as the target condition.
29301414,No,healthcare system,Healthcare,Family caregivers [...] healthcare system.,Mentions healthcare system as part of educational resource content.
29301414,No,dementia,ADRD,Family caregivers of people with dementia must attend to medical care needs of their relative,Specifies the target population with dementia.
29282160,No,,,,
29240536,No,Dementia Awareness Campaign,Healthcare,Our Dementia Awareness Campaign was a success with the first 20 Promotoras trained; at present we plan to train additional groups in nearby communities with significant Hispanic/Latino populations.,Community-based education to improve dementia awareness and early detection.
29240536,No,Alzheimer's disease and dementia,AD/ADRD,"To create a curriculum about Alzheimer's disease and dementia, and to train Promotoras affiliated with a local community education and health advocacy organization, in order to raise awareness and knowledge of what dementia is, and how it can be recognized, in persons of Hispanic/Latino descent.",Target of the awareness campaign.
29240536,No,dementia,AD/ADRD,"In order to get Latinos to seek early detection, we need to first educate them about dementia, win trust, and encourage treatment-seeking.",Focus of the educational outreach.
29143702,No,Apathy,ADRD,"Apathy is a condition characterized by a lack of motivation that manifests in emotional, behavioral, and cognitive domains.",Apathy is a symptom of Alzheimer's disease.
29143702,No,N-acetylaspartate/creatine ratios (NAA/Cr),ADRD,"Patients with lower N-acetylaspartate/creatine ratios (NAA/Cr) in the anterior cingulate region demonstrated higher total apathy scores (β = -0.56, p = 0.003).",NAA/Cr is a neurochemical marker associated with apathy in Alzheimer's disease.
29854017,No,,,,
29669098,No,,,,
29615111,No,MCI-AD,AD/ADRD,"We explored the presence of both reserve and resilience in late-converter mild cognitive impairment due to Alzheimer's disease (MCI-AD) and in patients with slowly progressing amyloid-positive MCI by assessing the topography and extent of neurodegeneration with respect to both 'aggressive' and typically progressing phenotypes and in the whole group of patients with MCI, grounding the stratification on education level.",MCI-AD is a subtype of Alzheimer's disease.
29615111,No,AMY+ MCI,AD/ADRD,"We analyzed 94 patients with MCI-AD followed until conversion to dementia and 39 patients with MCI who had brain amyloidosis (AMY+ MCI), all with available baseline 18F-fluorodeoxyglucose positron emission tomography (FDG-PET) results.","AMY+ MCI refers to amyloid-positive mild cognitive impairment, a precursor to ADRD."
29615111,No,Late converters,AD/ADRD,Late converters were characterized by relatively preserved metabolism in the right middle temporal gyrus (Brodmann area [BA] 21) and in the left orbitofrontal cortex (BA 47) with respect to typical AD.,Late converters are a subgroup of MCI-AD with delayed progression.
29615111,No,High-EDUC subgroup,AD/ADRD,"The High-EDUC subgroup demonstrated a more extended bilateral hypometabolism in the posterior parietal cortex, posterior cingulate cortex, and precuneus than the Low- and Average-EDUC subgroups expressing the same level of cognitive impairment.",High-EDUC refers to education-based subgroups linked to ADRD progression.
29808100,No,Frontotemporal Dementia,ADRD,"Frontotemporal dementia (FTD) affects behavior, language, and personality.",FTD is a type of dementia related to ADRD.
29808100,No,behavioral variant of FTD (bvFTD),ADRD,"This study aims to explore functional connectivity changes in three FTD variants: behavioral (bvFTD), semantic (svPPA), and nonfluent variant (nfvPPA).",bvFTD is a variant of FTD linked to ADRD.
29808100,No,semantic variant of PPA (svPPA),ADRD,"This study aims to explore functional connectivity changes in three FTD variants: behavioral (bvFTD), semantic (svPPA), and nonfluent variant (nfvPPA).",svPPA is a variant of FTD linked to ADRD.
29808100,No,nonfluent variant of PPA (nfvPPA),ADRD,"This study aims to explore functional connectivity changes in three FTD variants: behavioral (bvFTD), semantic (svPPA), and nonfluent variant (nfvPPA).",nfvPPA is a variant of FTD linked to ADRD.
29510181,No,,,,
29394332,No,frontotemporal dementia,ADRD,Thirty-one patients with frontotemporal dementia (19 behavioural-variant frontotemporal dementia; 12 semantic dementia) and 20 healthy age- and education-matched controls were assessed on three tasks which varied contextual cues: (i) face alone; (ii) context alone; and (iii) face embedded in context.,Frontotemporal dementia is a subtype of ADRD.
29394332,No,semantic dementia,ADRD,Thirty-one patients with frontotemporal dementia (19 behavioural-variant frontotemporal dementia; 12 semantic dementia) and 20 healthy age- and education-matched controls were assessed on three tasks which varied contextual cues: (i) face alone; (ii) context alone; and (iii) face embedded in context.,Semantic dementia is a subtype of ADRD.
