PMID,factor_relevance,entity,category,source_sentence,explanation
28320363,Yes,education,Education_and_Literacy,"Our results suggest that physical activity, social contact and stroke were potential mediators in the relationship between age, education, employment and dementia.",Education is part of the relationship studied with dementia.
28320363,Yes,dementia,AD/ADRD,"Our results suggest that physical activity, social contact and stroke were potential mediators in the relationship between age, education, employment and dementia.",Dementia is the outcome variable studied.
28412599,No,,,,
28322422,Yes,low education,Education_and_Literacy,"Based on the cognitive reserve hypothesis, evidence from epidemiological studies shows that low education and cognitive inactivity constitute major risk factors for dementia.",Low education is identified as a risk factor for dementia.
28322422,Yes,cognitive inactivity,Education_and_Literacy,"Based on the cognitive reserve hypothesis, evidence from epidemiological studies shows that low education and cognitive inactivity constitute major risk factors for dementia.",Cognitive inactivity is linked to dementia risk.
28322422,Yes,dementia,AD/ADRD,"Based on the cognitive reserve hypothesis, evidence from epidemiological studies shows that low education and cognitive inactivity constitute major risk factors for dementia.",Dementia is the outcome associated with education factors.
28322422,Yes,cognitive decline,AD/ADRD,This indicates that a cognitively active lifestyle may protect against cognitive decline or delay the onset of dementia.,Cognitive decline is an outcome related to ADRD.
28322422,Yes,dementia,AD/ADRD,This indicates that a cognitively active lifestyle may protect against cognitive decline or delay the onset of dementia.,Dementia is the outcome associated with education factors.
28267034,No,,,,
28110545,No,,,,
28067185,Yes,Education level,Education_and_Literacy,"Education level is a potentially protective factor explaining these differences, but results on its effects on VCI are inconclusive.",Education level is identified as a potential protective factor for VCI.
28067185,Yes,formal education,Education_and_Literacy,"First, we performed a meta-analysis on formal education and VCI, identifying 21 studies (N=7770).",Meta-analysis investigates the relationship between formal education and VCI.
28067185,Yes,formal education level,Education_and_Literacy,"The meta-analysis showed an overall effect size (z') of 0.25 (95% confidence interval [0.18-0.31]), indicating that formal education level had a small to medium effect on VCI.",Formal education level is shown to have an effect on VCI.
28067185,Yes,education,Education_and_Literacy,Analyses of the FUTURE data showed that the effect of education on post-stroke executive dysfunction was mediated by age (β age -0.015; p<.05).,Education's effect on post-stroke executive dysfunction is analyzed.
28067185,Yes,low-education patients,Education_and_Literacy,Below-average performance in the attention domain was more frequent for low-education patients (χ2(2)=9.8; p<.05).,Low education is associated with attention domain performance.
28067185,Yes,education effects,Education_and_Literacy,"Further analysis in a large stroke cohort showed that these education effects were fully mediated by age, even in relatively young stroke patients.",The study examines the mediation of education effects by age.
28067185,Yes,VCI,AD/ADRD,"The extent of vascular cognitive impairment (VCI) after stroke varies greatly across individuals, even when the same amount of brain damage is present.",VCI is the ADRD outcome being studied.
28067185,Yes,VCI,AD/ADRD,"Education level is a potentially protective factor explaining these differences, but results on its effects on VCI are inconclusive.",VCI is the outcome potentially influenced by education.
28067185,Yes,VCI,AD/ADRD,"First, we performed a meta-analysis on formal education and VCI, identifying 21 studies (N=7770).",VCI is the outcome studied in the meta-analysis.
28067185,Yes,VCI,AD/ADRD,"The meta-analysis showed an overall effect size (z') of 0.25 (95% confidence interval [0.18-0.31]), indicating that formal education level had a small to medium effect on VCI.",VCI is the outcome associated with education level.
28067185,Yes,post-stroke executive dysfunction,AD/ADRD,Analyses of the FUTURE data showed that the effect of education on post-stroke executive dysfunction was mediated by age (β age -0.015; p<.05).,Post-stroke executive dysfunction is an ADRD-related outcome.
28067185,Yes,post-stroke VCI,AD/ADRD,"While education level was found to be related to post-stroke VCI in previous research, the effects were small.",Post-stroke VCI is the outcome related to education.
27846918,No,,,,
27466358,No,,,,
27272538,No,,,,
27263546,Yes,financial and health literacy,Education_and_Literacy,"We tested the hypothesis that higher financial and health literacy is associated with better cognitive health in 755 older persons who completed a literacy measure (M = 67.9, SD = 14.5) and then had annual clinical evaluations for a mean of 3.4 years.",Literacy is directly linked to cognitive health outcomes.
27263546,Yes,higher literacy,Education_and_Literacy,"In proportional hazards models, higher literacy was associated with decreased risk of developing incident Alzheimer's disease (n = 68) and results were similar for financial and health literacy subscales and after adjustment for potential confounders.",Higher literacy associated with decreased risk of Alzheimer's disease.
27263546,Yes,Alzheimer's disease,AD/ADRD,"In proportional hazards models, higher literacy was associated with decreased risk of developing incident Alzheimer's disease (n = 68) and results were similar for financial and health literacy subscales and after adjustment for potential confounders.",Alzheimer's disease is a type of ADRD.
27263546,Yes,higher literacy,Education_and_Literacy,"In mixed-effects models, higher literacy was related to higher baseline level of cognition and reduced cognitive decline in multiple domains.",Higher literacy related to higher baseline cognition.
27263546,Yes,higher literacy,Education_and_Literacy,"Among the 602 persons without any cognitive impairment at baseline, higher literacy was associated with a reduced rate of cognitive decline and risk of developing incident mild cognitive impairment (n = 142).",Higher literacy associated with reduced cognitive decline risk.
27263546,Yes,mild cognitive impairment,AD/ADRD,"Among the 602 persons without any cognitive impairment at baseline, higher literacy was associated with a reduced rate of cognitive decline and risk of developing incident mild cognitive impairment (n = 142).",Mild cognitive impairment is a precursor to ADRD.
27177979,Yes,education,Education_and_Literacy,"In the study of speech perception in noise (S/N ratio), there was statistically significant correlation between education scores (p=0.018), as well as with the Mini-Mental State Examination (p=0.002), Alzheimer's Disease Assessment Scale-cognitive (p=0.003), and Geriatric Depression Scale (p=0.022) scores.",Education level is associated with speech perception in noise.
27177979,Yes,education,Education_and_Literacy,"We found that for a one-unit increase in Alzheimer's Disease Assessment Scale-cognitive score, the S/N ratio increased on average 0.15dB, and for an increase of one year in education, the S/N ratio decreased on average 0.40dB.",Higher education is linked to better speech perception in noise.
27177979,Yes,Alzheimer's Disease Assessment Scale-cognitive,AD/ADRD,"In the study of speech perception in noise (S/N ratio), there was statistically significant correlation between education scores (p=0.018), as well as with the Mini-Mental State Examination (p=0.002), Alzheimer's Disease Assessment Scale-cognitive (p=0.003), and Geriatric Depression Scale (p=0.022) scores.",Assessment scale used to measure cognitive performance related to ADRD.
27177979,Yes,Alzheimer's Disease Assessment Scale-cognitive,AD/ADRD,"We found that for a one-unit increase in Alzheimer's Disease Assessment Scale-cognitive score, the S/N ratio increased on average 0.15dB, and for an increase of one year in education, the S/N ratio decreased on average 0.40dB.",Cognitive assessment score related to Alzheimer's disease.
27077945,No,,,,
28137833,Yes,bilingualism,Education_and_Literacy,Recent epidemiological evidence suggests that lifelong bilingualism may act as CR delaying the onset of dementia by ∼4.5 y.,Bilingualism is a form of cognitive training/education.
28137833,Yes,bilingualism,Education_and_Literacy,"Notably, bilingual individuals were on average 5 y older than their monolingual peers.",Bilingualism is a form of cognitive training/education.
28137833,Yes,bilingualism,Education_and_Literacy,"In agreement with our predictions and with models of CR, cerebral hypometabolism was more severe in the group of bilingual individuals with AD.",Bilingualism is a form of cognitive training/education.
28137833,Yes,bilingualism,Education_and_Literacy,"The metabolic connectivity analyses crucially supported the neuroprotective effect of bilingualism by showing an increased connectivity in the executive control and the default mode networks in the bilingual, compared with the monolingual, AD patients.",Bilingualism is a form of cognitive training/education.
28137833,Yes,lifelong bilingualism,Education_and_Literacy,"Furthermore, the degree of lifelong bilingualism (i.e., high, moderate, or low use) was significantly correlated to functional modulations in crucial neural networks, suggesting both neural reserve and compensatory mechanisms.",Lifelong bilingualism is a form of cognitive training/education.
28137833,Yes,lifelong bilingualism,Education_and_Literacy,These findings indicate that lifelong bilingualism acts as a powerful CR proxy in dementia and exerts neuroprotective effects against neurodegeneration.,Lifelong bilingualism is a form of cognitive training/education.
28137833,Yes,bilingual or multilingual education,Education_and_Literacy,"Delaying the onset of dementia is a top priority of modern societies, and the present in vivo neurobiological evidence should stimulate social programs and interventions to support bilingual or multilingual education and the maintenance of the second language among senior citizens.",Bilingual/multilingual education is a form of education.
28137833,Yes,Alzheimer's dementia,AD/ADRD,"We studied brain metabolism, a direct index of synaptic function and density, and neural connectivity to shed light on the effects of bilingualism in vivo in Alzheimer's dementia (AD).",Alzheimer's dementia is a type of ADRD.
28137833,Yes,AD,AD/ADRD,Eighty-five patients with probable AD and matched for disease duration (45 German-Italian bilingual speakers and 40 monolingual speakers) were included.,AD is an abbreviation for Alzheimer's disease/dementia.
28137833,Yes,bilingual individuals with AD,AD/ADRD,"In agreement with our predictions and with models of CR, cerebral hypometabolism was more severe in the group of bilingual individuals with AD.",Individuals with AD are affected by ADRD.
28137833,Yes,"bilingual, compared with the monolingual, AD patients",AD/ADRD,"The metabolic connectivity analyses crucially supported the neuroprotective effect of bilingualism by showing an increased connectivity in the executive control and the default mode networks in the bilingual, compared with the monolingual, AD patients.",AD patients are affected by ADRD.
28137833,Yes,dementia,AD/ADRD,These findings indicate that lifelong bilingualism acts as a powerful CR proxy in dementia and exerts neuroprotective effects against neurodegeneration.,Dementia is a general term for ADRD.
28183277,Yes,Japanese education,Education_and_Literacy,"A linear regression analysis was performed to investigate the relationship between NPSs and age, gender, disease severity, depression, language background (with or without Japanese education).",Investigates relationship between specific education and neuropsychiatry symptoms.
28183277,Yes,Japanese education,Education_and_Literacy,"Of all the participants, 93 (37.2%) had received formal Japanese education, whereas 157 (62.8%) did not receive Japanese education.",Describes the proportion of participants with specific education.
28183277,Yes,total education,Education_and_Literacy,"The participants with Japanese education were slightly younger (83.1 ± 3.6 vs. 81.4 ± 3.4, P = 0.006), with a higher proportion of them were women (30.5% vs. 69.8%, P < 0.001) and fewer years of total education (10.8 ± 4.5 vs. 7.7 ± 3.2, P < 0.001), compared to the participants without Japanese education.",Compares years of education between groups with different language background.
28183277,Yes,NPI-Q scores,AD/ADRD,"NPI-Q scores significantly differed between the two groups (15.8 vs. 24.1, P = 0.024).",Represents neuropsychiatry symptoms in Alzheimer's disease patients.
28183277,Yes,language background,Education_and_Literacy,Both disease severity and language background predicted NPI-Q scores.,Language background is linked to neuropsychiatry symptoms in AD.
28183277,Yes,education level,Education_and_Literacy,"Language background in early life may be related to NPSs in patients with AD, and this effect is more significant in patients with a lower education level than in those with a higher education level.",Education level modifies the relationship between language background and NPSs.
28183277,Yes,patients with AD,AD/ADRD,"Language background in early life may be related to NPSs in patients with AD, and this effect is more significant in patients with a lower education level than in those with a higher education level.",Refers to the population studied with Alzheimer's disease.
28348957,No,,,,
28153054,Yes,education,Education_and_Literacy,"In hierarchical multivariate regression analyses, including age, gender, education, APOEε4 status and cognitive level, premorbid neuroticism, conscientiousness and agreeableness modulated the effect of CSF biomarkers on cognitive performance.",Education is included as a covariate in the regression analysis.
28153054,Yes,cognitive performance,AD/ADRD,"In hierarchical multivariate regression analyses, including age, gender, education, APOEε4 status and cognitive level, premorbid neuroticism, conscientiousness and agreeableness modulated the effect of CSF biomarkers on cognitive performance.",Cognitive performance is an outcome related to ADRD.
28153054,Yes,mild cognitive impairment or mild AD dementia,AD/ADRD,"One hundred and ten subjects, of whom 66 were patients with mild cognitive impairment or mild AD dementia and 44 were healthy controls, had a comprehensive medical and neuropsychological examination as well as lumbar puncture to measure CSF biomarkers of AD pathology (amyloid beta<sub>1-42</sub>, phosphorylated tau and total-tau).",Mild cognitive impairment and AD dementia are ADRD conditions.
28153054,Yes,cognitive functioning,AD/ADRD,Low premorbid openness independently predicted lower levels of cognitive functioning after controlling for biomarker concentrations.,Cognitive functioning is an outcome related to ADRD.
28130589,No,,,,
28124971,No,,,,
28060021,No,,,,
27899432,No,,,,
27699792,No,,,,
27129917,Yes,Education,Education_and_Literacy,"Education, race, and region of residence predicted cognition at diagnosis.",Education is a factor predicting cognition at diagnosis.
27129917,Yes,cognition,AD/ADRD,"Education, race, and region of residence predicted cognition at diagnosis.",Cognition is a key aspect of dementia.
27129917,Yes,cognition,AD/ADRD,"Age of onset, geographic region of residence, and history of hypertension and congestive heart failure predicted cognitive changes.",Cognitive changes are associated with dementia progression.
27001907,No,Alzheimer disease,ADRD,Sleep disturbances in Alzheimer disease (AD) may affect behavioral and psychological symptoms of dementia (BPSD).,Identifies the specific disease being studied.
27001907,No,dementia,ADRD,Sleep disturbances in Alzheimer disease (AD) may affect behavioral and psychological symptoms of dementia (BPSD).,Refers to the broader category of cognitive decline.
27001907,No,AD patients,ADRD,Eligible for final analyses were 684 AD patients.,Specifies the population group studied.
27001907,No,dementia,ADRD,Global severity of dementia was estimated using the Clinical Dementia Rating (CDR) scale.,Refers to the condition being measured.
27001907,No,BPSD,ADRD,BPSD were assessed using the Neuropsychiatric Inventory (NPI).,Refers to symptoms associated with dementia.
27001907,No,AD,ADRD,We analyzed the relationships between sleep disturbances and BPSD at different stages of AD according to the CDR score.,Refers to the specific disease being studied.
27001907,No,AD patients,ADRD,"Among the 684 AD patients, 146 (21.3%) had sleep disturbances.",Specifies the population group studied.
27001907,No,AD,ADRD,"Patients with very early AD (CDR 0.5) and sleep disturbances had significantly more BPSD than those without sleep disturbances, as indicated by the higher prevalence of the following four NPI items: anxiety, euphoria, disinhibition, and aberrant motor behavior.",Refers to the specific disease being studied.
27001907,No,AD,ADRD,"In AD at CDR 2, (moderate AD) only one NPI item (irritability) was affected, while none was affected at CDR 1 (mild AD) and 3 (severe AD).",Refers to the specific disease being studied.
27001907,No,AD,ADRD,Multiple regression analyses were performed in those with AD having various CDR scores.,Refers to the specific disease being studied.
27001907,No,AD,ADRD,"At CDR 0.5, the presence of sleep disturbances was associated with a high total NPI score (β = 0.32, p < 0.001).",Refers to the specific disease being studied.
27001907,No,AD,ADRD,Sleep disturbances were strongly associated with other BPSD in the very early stage of AD.,Refers to the specific disease being studied.
27001907,No,years of education,Education_and_Literacy,"However, other factors, including cognitive decline, age, gender, and years of education, were not significantly associated with the NPI score.",Refers to the duration of formal schooling.
28373956,No,,,,
28069034,No,,,,
30475492,No,,,,
29349076,No,,,,
29207387,Yes,education,Education_and_Literacy,Increasing evidence suggests that life course factors such as education and bilingualism may have a protective role against dementia due to Alzheimer disease.,Education is a life course factor potentially protecting against dementia.
29207387,Yes,bilingualism,Education_and_Literacy,Increasing evidence suggests that life course factors such as education and bilingualism may have a protective role against dementia due to Alzheimer disease.,Bilingualism is a life course factor potentially protecting against dementia.
29207387,Yes,dementia due to Alzheimer disease,AD/ADRD,Increasing evidence suggests that life course factors such as education and bilingualism may have a protective role against dementia due to Alzheimer disease.,Dementia due to Alzheimer disease is the outcome studied.
29207387,Yes,education,Education_and_Literacy,This study aimed to compare the effects of education and bilingualism on the onset of cognitive decline at the stage of mild cognitive impairment (MCI).,Education's effect on cognitive decline onset is being compared.
29207387,Yes,mild cognitive impairment (MCI),AD/ADRD,This study aimed to compare the effects of education and bilingualism on the onset of cognitive decline at the stage of mild cognitive impairment (MCI).,Mild cognitive impairment is the stage of cognitive decline studied.
29207387,Yes,education,Education_and_Literacy,"Age at onset of MCI was compared between bilinguals and monolinguals, and across subjects with high and low levels of education, adjusting for possible confounding variables.",Education levels were compared regarding MCI onset age.
29207387,Yes,years of education,Education_and_Literacy,"The bilingual MCI patients were found to have a clinical onset of cognitive complaints 7.4 years later than monolinguals (65.2 vs. 58.1 years; p = 0.004), while years of education was not associated with delayed onset (1-10 years of education, 59.1 years; 11-15 years of education, 62.6 years; >15 years of education, 62.2 years; p = 0.426).",Years of education was assessed for association with delayed onset.
29207387,Yes,MCI,AD/ADRD,"The bilingual MCI patients were found to have a clinical onset of cognitive complaints 7.4 years later than monolinguals (65.2 vs. 58.1 years; p = 0.004), while years of education was not associated with delayed onset (1-10 years of education, 59.1 years; 11-15 years of education, 62.6 years; >15 years of education, 62.2 years; p = 0.426).",MCI is the condition studied in relation to education.
29060937,No,,,,
29036813,No,,,,
28968240,No,,,,
28947127,No,,,,
28946566,No,,,,
28869471,Yes,low education,Education_and_Literacy,"Age, low education, fewer close friends, and daily drinking were independent risk factors for SCD progressing to MCI.",Identifies low education as a risk factor for cognitive decline.
28869471,Yes,SCD progressing to MCI,AD/ADRD,"Age, low education, fewer close friends, and daily drinking were independent risk factors for SCD progressing to MCI.",Represents the progression towards Mild Cognitive Impairment.
28826185,No,,,,
28759970,No,,,,
28740740,Yes,education,Education_and_Literacy,"In fact, our genetic basis can be modulated, modified, and changed by our experiences such as education and life events;",Education is mentioned as an experience modulating genetic basis.
28740740,Yes,Alzheimer's disease (AD),AD/ADRD,"There are patients with advanced neurodegeneration, such as Alzheimer's disease (AD), that, despite this, have mild cognitive impairment.",Alzheimer's disease is mentioned as a neurodegenerative condition.
28740740,Yes,cognitive reserve,AD/ADRD,And this can be seen as true even if our experiences are indirectly driven by our genetic basis.,Cognitive reserve is linked to experiences like education.
28550255,No,,,,
28453487,No,Alzheimer's disease pathology,ADRD,"We examined whether neuropsychiatric symptoms (NPS) interact with cerebrospinal fluid (CSF) biomarkers (amyloid-β42 [Aβ42], tau, phosphorylated tau181 [ptau181], tau/Aβ42, and ptau181/Aβ42) of Alzheimer's disease pathology to predict driving decline among cognitively-normal older adults (N = 116) aged ≥65.",Refers to the underlying disease process of Alzheimer's disease.
28453487,No,Alzheimer's disease,ADRD,"We examined whether neuropsychiatric symptoms (NPS) interact with cerebrospinal fluid (CSF) biomarkers (amyloid-β42 [Aβ42], tau, phosphorylated tau181 [ptau181], tau/Aβ42, and ptau181/Aβ42) of Alzheimer's disease pathology to predict driving decline among cognitively-normal older adults (N = 116) aged ≥65.",Directly mentions the disease Alzheimer's disease.
28453487,No,driving decline,ADRD,"We examined whether neuropsychiatric symptoms (NPS) interact with cerebrospinal fluid (CSF) biomarkers (amyloid-β42 [Aβ42], tau, phosphorylated tau181 [ptau181], tau/Aβ42, and ptau181/Aβ42) of Alzheimer's disease pathology to predict driving decline among cognitively-normal older adults (N = 116) aged ≥65.",Driving decline is an outcome related to cognitive impairment.
28453487,No,education,Education_and_Literacy,"Age, education, and gender were adjusted in the models.",Refers to the level of education attained by participants.
28452629,Yes,education,Education_and_Literacy,"For persons with MCI, education correlated with FCI change score.",Education level is linked to financial capacity change in MCI.
28452629,Yes,Mild Cognitive Impairment,AD/ADRD,"For persons with MCI, education correlated with FCI change score.",MCI is a stage related to ADRD.
28452629,Yes,financial capacity,AD/ADRD,"For persons with MCI, education correlated with FCI change score.",Financial capacity decline is an ADRD-related outcome.
28339399,No,,,,
28304313,No,,,,
28304308,No,,,,
28304285,No,,,,
28269767,No,,,,
28265571,No,,,,
28255200,No,,,,
28222513,No,,,,
28164772,No,,,,
28157101,Yes,literacy,Education_and_Literacy,We test the hypothesis that domain specific literacy is associated with Alzheimer's disease (AD) dementia and AD pathology after controlling for cognition.,Literacy is associated with AD dementia and AD pathology.
28157101,Yes,Financial and health literacy,Education_and_Literacy,Financial and health literacy was measured using 32 questions and cognition was measured using 19 tests.,Specific literacy types were measured in relation to cognition.
28157101,Yes,AD dementia,AD/ADRD,Annual diagnosis of AD dementia followed standard criteria.,AD dementia is the outcome being studied.
28157101,Yes,AD pathology,AD/ADRD,AD pathology was examined postmortem by quantifying plaques and tangles.,AD pathology is the outcome being studied.
28157101,Yes,literacy,Education_and_Literacy,"Lower literacy was associated with higher risk for incident AD dementia (p < 0.001), and the association persisted after controlling for cognition (hazard ratio = 1.50, p = 0.004).",Lower literacy is associated with higher risk for AD dementia.
28157101,Yes,AD dementia,AD/ADRD,"Lower literacy was associated with higher risk for incident AD dementia (p < 0.001), and the association persisted after controlling for cognition (hazard ratio = 1.50, p = 0.004).",AD dementia is the outcome associated with literacy.
28157101,Yes,literacy,Education_and_Literacy,"Lower literacy also was associated with higher burden of AD pathology after controlling for cognition (β= 0.07, p = 0.035).",Lower literacy is associated with higher burden of AD pathology.
28157101,Yes,AD pathology,AD/ADRD,"Lower literacy also was associated with higher burden of AD pathology after controlling for cognition (β= 0.07, p = 0.035).",AD pathology is the outcome associated with literacy.
28154452,Yes,education,Education_and_Literacy,"Age, education, and severity of cognitive deficits were associated with incapable status; there were no significant associations with severity of neuropsychiatric symptoms or protocol risk level.",Education level is associated with decisional capacity in AD patients.
28154452,Yes,Alzheimer's disease,AD/ADRD,Investigators conducting Alzheimer's disease (AD) research need to consider participants' capacity to consent.,The study focuses on capacity to consent in Alzheimer's disease.
28154452,Yes,Alzheimer's disease,AD/ADRD,We comprehensively evaluated decisional capacity among 64 patients with mild-to-moderate AD and 70 healthy comparison (HC) subjects randomized to consider either a medium risk or higher risk hypothetical research protocol.,The study population includes patients with Alzheimer's disease.
28154452,Yes,Alzheimer's disease,AD/ADRD,Twenty AD patients (31.3%) and 67 HCs (95.7%) were deemed capable; 44 AD patients (68.8%) and 3 HCs (4.3%) incapable of consent.,The study reports decisional capacity rates in Alzheimer's disease patients.
28154452,Yes,Alzheimer's disease,AD/ADRD,"Age, education, and severity of cognitive deficits were associated with incapable status; there were no significant associations with severity of neuropsychiatric symptoms or protocol risk level.",The study investigates factors associated with capacity in Alzheimer's disease.
28154452,Yes,Alzheimer's disease,AD/ADRD,"Findings highlight the importance of understanding of capacity and its assessment among people with AD, rather than treating AD diagnosis as synonymous with impaired capacity.",The study discusses capacity assessment in people with Alzheimer's disease.
28106551,No,,,,
28097521,No,,,,
27915994,Yes,Educational Attainment,Education_and_Literacy,We carried out Cox regression models to predict the risk of mortality dependent on the educational attainment adjusting for covariates.,Education level is linked to mortality risk in dementia.
27915994,Yes,higher educational attainment,Education_and_Literacy,"Among the participants with dementia, those with higher educational attainment had an increased risk of death than those with lower education; the adjusted hazard ratio (HRa) was 1.40 (95% confidence interval [CI], 1.01 to 1.94).",Higher education associated with increased mortality in dementia.
27915994,Yes,lower education,Education_and_Literacy,"Among the participants with dementia, those with higher educational attainment had an increased risk of death than those with lower education; the adjusted hazard ratio (HRa) was 1.40 (95% confidence interval [CI], 1.01 to 1.94).",Lower education associated with decreased mortality in dementia.
27915994,Yes,Alzheimer's disease (AD),AD/ADRD,The association between higher education and increased mortality in Alzheimer's disease (AD) is controversial.,Specific type of dementia mentioned in the study.
27915994,Yes,dementia,AD/ADRD,The association between higher education and increased mortality in Alzheimer's disease (AD) is controversial.,General term for the condition studied.
27915994,Yes,dementia,AD/ADRD,We compared 269 persons with dementia to 2944 participants without dementia.,Group of participants with the condition.
27915994,Yes,dementia,AD/ADRD,"Among the participants with dementia, those with higher educational attainment had an increased risk of death than those with lower education; the adjusted hazard ratio (HRa) was 1.40 (95% confidence interval [CI], 1.01 to 1.94).",Group of participants with the condition.
27915994,Yes,AD,AD/ADRD,When the analysis was restricted to patients with AD the HRa increased to 1.51 (95% confidence interval [CI] = 1.01-2.24).,Specific type of dementia mentioned in the study.
27915994,Yes,dementia,AD/ADRD,Our findings suggest that high educational attainment is associated with increased mortality risk in people with dementia.,Group of participants with the condition.
27911311,Yes,years of education,Education_and_Literacy,"Risk factors for A(+) included: age at initial visit, age at death, years of education, smoking (in females), recent cardiac events (in males), and clinical history of traumatic brain injury (TBI) (in males).",Education level is a documented risk factor for agitation/aggression.
27911311,Yes,Alzheimer's disease,AD/ADRD,Neuropsychiatric symptoms are common manifestations of Alzheimer's disease (AD).,The study focuses on Alzheimer's disease (AD).
27911311,Yes,Alzheimer's disease,AD/ADRD,"A number of studies have targeted psychosis, i.e., hallucinations and delusions in AD, but few have assessed agitation/aggression in AD.",The study focuses on Alzheimer's disease (AD).
27911311,Yes,Alzheimer's disease,AD/ADRD,To investigate the risk factors and pathological substrates associated with presence [A(+)] and absence [A(-)] of agitation/aggression (A) in autopsy-confirmed AD.,The study focuses on Alzheimer's disease (AD).
27911311,Yes,Alzheimer's disease,AD/ADRD,Patients were stratified as intermediate (IAD) or high (HAD) pathological load of AD.,The study focuses on Alzheimer's disease (AD).
27886007,No,,,,
27802233,No,,,,
27737532,No,,,,
27723124,Yes,healthcare education,Education_and_Literacy,"Traditional healthcare education, delivered through a series of time-limited clinical placements, often fails to deliver an understanding of the experiences of those with long-term conditions, a growing issue for healthcare systems.",Describes the type of education relevant to dementia care.
27723124,Yes,dementia,AD/ADRD,"Responses include longitudinal integrated clerkships and senior mentor programmes allowing students' longer placements, continuity of contact and opportunities to learn about chronic illness and patient experience.",Refers to the disease state being studied.
27723124,Yes,educational programme,Education_and_Literacy,"We review their development and delivery in dementia and present the Time for Dementia (TFD) Programme, a novel 2-year interdisciplinary educational programme.",Describes a specific program designed for dementia education.
27723124,Yes,dementia,AD/ADRD,Eight enhanced programmes in dementia were identified and seven in the USA.,Refers to the disease state being studied.
27723124,Yes,curriculum,Education_and_Literacy,"Building on these, TFD was developed in partnership between the Alzheimer's Society, universities and NHS and made a core part of the curriculum for medical, nursing and paramedic students.",Refers to the structured educational content for students.
27723124,Yes,dementia,AD/ADRD,Students visit a person with dementia and their family in pairs for 2 h every 3 months for 2 years.,Refers to the disease state being studied.
27723124,Yes,healthcare education,Education_and_Literacy,We need interprofessional undergraduate healthcare education that enables future healthcare professionals to be able to understand and manage the people with the long-term conditions who current systems often fail.,Highlights the need for improved education in dementia care.
27054957,No,,,,
27555535,No,,,,
27955707,No,,,,
27912740,No,,,,
28479898,No,,,,
28103200,No,,,,
28086011,No,,,,
27622604,Yes,Higher education,Education_and_Literacy,Higher education has been reported to be a protective factor against dementia.,Education level associated with dementia risk.
27622604,Yes,schooling,Education_and_Literacy,"We suggest that the strength of a risk factor may be measured by the length of time by which it delays disease onset; therefore, we examined whether people with lower education develop cognitive decline at an earlier age than people with more schooling.",Years of schooling linked to cognitive decline onset.
27622604,Yes,schooling,Education_and_Literacy,"Analysis of covariance was used to evaluate the effect of schooling on the reported age of memory decline, in patients with mild cognitive impairment (MCI) and in patients diagnosed with Alzheimer's disease (AD).",Effect of schooling on age of memory decline.
27622604,Yes,higher education,Education_and_Literacy,"The mean reported age of onset of cognitive decline was unexpectedly lower in patients with higher education than in patients with fewer schooling years, with a relatively small effect size (beta=-0.6), and the effect was more marked in the MCI group.",Higher education linked to reported age of onset.
27622604,Yes,schooling years,Education_and_Literacy,"The mean reported age of onset of cognitive decline was unexpectedly lower in patients with higher education than in patients with fewer schooling years, with a relatively small effect size (beta=-0.6), and the effect was more marked in the MCI group.",Fewer schooling years linked to reported age of onset.
27622604,Yes,year of schooling,Education_and_Literacy,"Every year of schooling advanced the reported age of onset by 6months among patients with MCI (t=-6.18, p<.001) and by 3months among patients with AD (t=-2.4, p=0.017).",Each year of schooling delays cognitive decline onset.
27622604,Yes,Education,Education_and_Literacy,"Education may affect the reported age of onset of cognitive decline, but its magnitude is small.",Education affects reported age of cognitive decline onset.
27622604,Yes,dementia,AD/ADRD,Higher education has been reported to be a protective factor against dementia.,Dementia is the disease outcome studied.
27622604,Yes,cognitive decline,AD/ADRD,"We suggest that the strength of a risk factor may be measured by the length of time by which it delays disease onset; therefore, we examined whether people with lower education develop cognitive decline at an earlier age than people with more schooling.",Cognitive decline is the outcome related to ADRD.
27622604,Yes,mild cognitive impairment (MCI),AD/ADRD,"Analysis of covariance was used to evaluate the effect of schooling on the reported age of memory decline, in patients with mild cognitive impairment (MCI) and in patients diagnosed with Alzheimer's disease (AD).",MCI is a stage related to ADRD.
27622604,Yes,Alzheimer's disease (AD),AD/ADRD,"Analysis of covariance was used to evaluate the effect of schooling on the reported age of memory decline, in patients with mild cognitive impairment (MCI) and in patients diagnosed with Alzheimer's disease (AD).",Alzheimer's disease is the specific ADRD studied.
27622604,Yes,cognitive decline,AD/ADRD,"The mean reported age of onset of cognitive decline was unexpectedly lower in patients with higher education than in patients with fewer schooling years, with a relatively small effect size (beta=-0.6), and the effect was more marked in the MCI group.",Cognitive decline onset age is the outcome.
27622604,Yes,MCI,AD/ADRD,"Every year of schooling advanced the reported age of onset by 6months among patients with MCI (t=-6.18, p<.001) and by 3months among patients with AD (t=-2.4, p=0.017).",MCI is a condition related to ADRD.
27622604,Yes,AD,AD/ADRD,"Every year of schooling advanced the reported age of onset by 6months among patients with MCI (t=-6.18, p<.001) and by 3months among patients with AD (t=-2.4, p=0.017).",AD is a condition related to ADRD.
27622604,Yes,cognitive decline,AD/ADRD,"Education may affect the reported age of onset of cognitive decline, but its magnitude is small.",Cognitive decline onset is the outcome.
27585497,No,,,,
27572272,No,,,,
27510497,No,,,,
27330140,No,,,,
27207686,No,,,,
27103420,No,,,,
