PMID,factor_relevance,entity,category,source_sentence,explanation
33044179,No,education,Neighborhood,Patients with a high level of education (defined as ≥12 years) had higher scores for appetite/eating (0.90±2.02) than did those without (0.69±1.79; p = 0.001).,Education is a BSSR factor related to neighborhood context.
33044179,No,AD patients,ADRD,Our findings indicate potential contributions of sex and education to the presentation of BPSD.,Refers to the population affected by the disease.
33016917,No,,,,
33009542,No,,,,
32969239,No,,,,
32925080,No,,,,
32925041,No,,,,
32741826,No,,,,
32741806,No,,,,
32651328,No,,,,
32623398,No,,,,
32538838,No,,,,
32485711,No,,,,
32476553,No,,,,
32417775,No,,,,
32333584,No,,,,
32236396,No,,,,
32116249,No,,,,
32096652,No,,,,
32083586,No,,,,
32039843,No,,,,
32010925,No,,,,
32003417,No,,,,
31985463,No,,,,
31914227,No,,,,
31903989,No,,,,
31884481,No,,,,
31783927,No,,,,
31771068,No,,,,
31743997,No,,,,
31650668,No,,,,
31650618,No,,,,
31477517,No,,,,
31203712,No,,,,
31186157,No,,,,
30967164,No,,,,
29457520,No,,,,
29313420,No,,,,
31993653,No,,,,
31874606,No,,,,
31857304,No,,,,
31857299,No,,,,
31855161,No,,,,
31805866,No,,,,
31666352,No,,,,
31804354,Yes,nursing homes,Neighborhood,"Dementia prevalence was 42.4% among those living in NHs, which was significantly higher than that of 5.3% in CCs (P < .0001).",Living arrangement (NHs) associated with higher dementia prevalence.
31804354,Yes,common communities,Neighborhood,"Dementia prevalence was 42.4% among those living in NHs, which was significantly higher than that of 5.3% in CCs (P < .0001).",Living arrangement (CCs) associated with lower dementia prevalence.
31804354,Yes,dementia,ADRD,"Dementia prevalence was 42.4% among those living in NHs, which was significantly higher than that of 5.3% in CCs (P < .0001).",The disease state being studied in relation to neighborhood.
31601516,No,,,,
31566651,No,,,,
31536750,No,,,,
31418476,No,,,,
31353188,No,,,,
30955343,No,,,,
30688175,No,,,,
30588841,Yes,rural area,Neighborhood,"We used Pearson correlation to examine relationships between the PRISM-PC and sociodemographics including age, years of education, health literacy, years lived in rural areas, and willingness to participate in cognitive screening.",Geographic location associated with cognitive screening perceptions.
30588841,Yes,Community,Neighborhood,Trust is the essential component of connecting with Community,Social-environmental neighborhood context influencing dementia detection.
30588841,Yes,Community,Neighborhood,The Community recognizes the importance of knowledge in improving care.,Social-environmental neighborhood context influencing dementia detection.
30588841,Yes,dementia detection,ADRD,"It is important for rural health professionals to consider that contrary to previous stigma concerns, stakeholders may support earlier dementia detection.",Refers to the identification of Alzheimer's disease and related dementias.
31779612,No,,,,
31778120,No,,,,
31494079,No,,,,
31279613,No,,,,
31772681,No,,,,
31660920,No,,,,
31504079,No,,,,
31695349,No,,,,
31627738,No,,,,
31617930,No,,,,
33243028,No,,,,
31601293,No,,,,
31422081,No,,,,
31305319,No,,,,
31301191,No,,,,
31208244,No,,,,
31182509,No,,,,
31155840,No,,,,
31111516,No,,,,
31091485,No,,,,
31046591,No,,,,
30324863,No,,,,
30316533,No,,,,
31556977,No,,,,
30953585,No,,,,
30535294,No,,,,
31511066,No,,,,
31571843,No,,,,
31545384,No,,,,
31483196,No,,,,
31478419,No,,,,
31461580,No,,,,
31375205,No,,,,
31326523,No,,,,
31035850,No,,,,
30922706,No,,,,
31437942,No,,,,
31434232,No,,,,
31397865,No,,,,
31314712,No,,,,
31183635,No,,,,
31166614,No,Alzheimer disease units,ADRD,"Staff BH education was less problematic in NHs with Alzheimer disease units (odds ratio [OR] = 0.6; P < .05), lower registered nurse (RN) turnover (OR = 0.7; P < .05), and more psychiatrically trained RNs (OR = 0.5; P < .001) and social workers (OR = 0.6; P < .05).",Specific unit type within a facility for ADRD patients.
31142126,No,,,,
31132572,No,,,,
31082398,No,,,,
31075283,No,Alzheimer's Disease,ADRD,Self-perceived word-finding difficulties are common in aging individuals as well as in Alzheimer's Disease (AD).,Mentions Alzheimer's Disease as a condition.
31075283,No,amyloid burden,ADRD,"We therefore aimed to investigate whether amyloid, an early AD pathological hallmark, is associated with speech-derived semantic complexity.",Amyloid burden is a pathological hallmark of AD.
31075283,No,subjective cognitive decline,ADRD,"We included 63 individuals with subjective cognitive decline (age 64 ± 8, MMSE 29 ± 1), with amyloid status (positron emission tomography [PET] scans n = 59, or Aβ1-42 cerebrospinal fluid [CSF] n = 4).",Subjective cognitive decline is a precursor to ADRD.
31075283,No,high amyloid burden,ADRD,"Nineteen individuals (30%) had high levels of amyloid burden, and there were no differences between groups on conventional neuropsychological tests.",High amyloid burden is associated with AD pathology.
31075283,No,high amyloid burden,ADRD,"Using multinomial regression with linguistic parameters (in tertiles), we found that high amyloid burden is associated with fewer concrete nouns (ORmiddle (95%CI): 7.6 (1.4-41.2), ORlowest: 6.7 (1.2-37.1)) and content words (ORlowest: 6.3 (1.0-38.1).",High amyloid burden is linked to speech deficits in AD.
31075283,No,high amyloid burden,ADRD,"In conclusion, high amyloid burden was modestly associated with fewer specific words, but not with syntactic complexity, lexical complexity or conventional neuropsychological tests, suggesting that subtle spontaneous speech deficits might occur in preclinical AD.",High amyloid burden is associated with preclinical AD symptoms.
31075283,No,preclinical AD,ADRD,"In conclusion, high amyloid burden was modestly associated with fewer specific words, but not with syntactic complexity, lexical complexity or conventional neuropsychological tests, suggesting that subtle spontaneous speech deficits might occur in preclinical AD.",Refers to the early stage of Alzheimer's disease.
30968462,No,,,,
30900207,No,,,,
30398132,No,,,,
28880732,No,,,,
31351489,No,,,,
30946468,No,,,,
31270114,No,,,,
31327391,No,,,,
31213139,No,visual hallucinations,ADRD,We investigated the relationship between visual hallucinations and vividness of visual imagery in patients with Alzheimer's disease (AD).,Symptom of Alzheimer's disease (ADRD).
31213139,No,Alzheimer's disease (AD),ADRD,We investigated the relationship between visual hallucinations and vividness of visual imagery in patients with Alzheimer's disease (AD).,Specific type of Alzheimer's disease and related dementias (ADRD).
31213139,No,visual hallucinations,ADRD,"Analysis demonstrated significant positive correlations between visual hallucinations and vividness of visual imagery in AD patients, however, no significant correlations were observed between auditory hallucinations and vividness of visual imagery in these participants.",Symptom of Alzheimer's disease (ADRD).
31213139,No,AD,ADRD,"Analysis demonstrated significant positive correlations between visual hallucinations and vividness of visual imagery in AD patients, however, no significant correlations were observed between auditory hallucinations and vividness of visual imagery in these participants.",Specific type of Alzheimer's disease and related dementias (ADRD).
31213139,No,visual hallucinations,ADRD,These results demonstrate a selective relationship between the occurrence of visual (but not auditory) hallucinations and the ability to generate vivid visual images in AD.,Symptom of Alzheimer's disease (ADRD).
31213139,No,AD,ADRD,These results demonstrate a selective relationship between the occurrence of visual (but not auditory) hallucinations and the ability to generate vivid visual images in AD.,Specific type of Alzheimer's disease and related dementias (ADRD).
31135456,No,,,,
31058685,No,,,,
31058682,No,,,,
31011799,No,,,,
30945374,No,,,,
30878279,No,,,,
30737853,No,,,,
30640255,No,,,,
31248923,No,,,,
31097184,No,,,,
31059694,No,,,,
30947114,No,,,,
30892713,No,,,,
30874308,No,,,,
30810826,No,,,,
31145749,No,,,,
31127721,No,,,,
31122267,No,,,,
31100889,No,,,,
31092277,No,,,,
31083522,No,,,,
31099860,No,,,,
31046761,No,,,,
31268575,No,,,,
30937879,No,,,,
30901716,No,,,,
30875675,No,,,,
30779330,No,,,,
30767839,No,,,,
30729572,No,,,,
30484728,No,,,,
30424902,No,,,,
29149791,No,,,,
30951523,No,,,,
30850442,No,,,,
30721394,No,,,,
30537913,No,,,,
30303065,No,,,,
30066051,No,,,,
29356564,No,,,,
28361578,Yes,rural-dwelling adults,Neighborhood,Limited access to resources and delayed detection of subtle cognitive changes may negatively impact the long-term cognitive health of rural-dwelling adults.,Geographic location impacts cognitive health.
28361578,Yes,early-stage cognitive impairment,ADRD,"This study explored perceived social determinants of health among older, rural-dwelling adults with early-stage cognitive impairment.",Represents early stage of Alzheimer's disease.
28361578,Yes,rural area,Neighborhood,"Dyads' depictions of perceived social determinants of health focused on the adoption of a healthy lifestyle, description of relationships, and advantages of living in a rural area.",Geographic location influences health perceptions.
30927917,No,,,,
30923322,No,,,,
29385455,No,,,,
30832581,No,,,,
30924889,No,,,,
30880932,No,,,,
30868358,No,,,,
30730162,No,,,,
30628766,No,,,,
30557769,No,,,,
30455049,Yes,environmental rearrangements,Neighborhood,"The study was conducted before (phase 1) and after (phase 2) environmental rearrangements [skylike ceiling tiles in part of the shared premises, progressive decrease of the illuminance at night together with soothing streaming music, reinforcement of the illuminance during the day, walls painted in light beige, oversized clocks in corridors, and night team clothes color (dark blue) different from that of the day team (sky blue)].",Physical environment modifications impacting dementia residents' behavior.
30455049,Yes,disruptive behavioral and psychological symptoms of dementia (BPSD),ADRD,To determine whether environmental rearrangements of the long-term care nursing home can affect disruptive behavioral and psychological symptoms of dementia (BPSD) in residents with dementia.,Symptoms of dementia affected by environmental changes.
30455049,Yes,long-term care nursing home,Neighborhood,To determine whether environmental rearrangements of the long-term care nursing home can affect disruptive behavioral and psychological symptoms of dementia (BPSD) in residents with dementia.,Specific type of geographic location/physical environment.
30455049,Yes,residents with dementia,ADRD,To determine whether environmental rearrangements of the long-term care nursing home can affect disruptive behavioral and psychological symptoms of dementia (BPSD) in residents with dementia.,Population group affected by dementia.
30455049,Yes,wandering,ADRD,The number of patients showing wandering was significantly lower over 24 hours during phase 2.,Specific behavioral symptom of dementia.
30455049,Yes,agitation/aggression,ADRD,Agitation/aggression and screaming were observed mainly outside the late hours as opposed to wandering episodes that were noticed essentially within the late hours.,Specific behavioral symptom of dementia.
30455049,Yes,screaming,ADRD,Agitation/aggression and screaming were observed mainly outside the late hours as opposed to wandering episodes that were noticed essentially within the late hours.,Specific behavioral symptom of dementia.
30430708,No,,,,
30080942,No,,,,
29931376,No,,,,
29736953,No,,,,
29617705,No,,,,
30707190,No,,,,
30698630,No,,,,
30663607,No,,,,
30458895,No,,,,
29156947,No,Alzheimer's,ADRD,"Compared to non-use, off-label antipsychotics use was negatively associated with advanced age (≥75 vs. 65-74 years old) (OR: 0.46; 95%CI: 0.27-0.78); and positively associated with higher education level (OR: 2.68; 95% CI: 1.64-4.40), higher number of outpatient visits (≥6) (OR: 2.39; 95%CI: 1.34-4.25), antidepressant or benzodiazepine use (OR: 5.81; 95%CI: 3.31-10.21), and the presence of an organic brain syndrome & Alzheimer's (OR: 5.73; 95%CI: 1.74-18.89).",Alzheimer's is a type of ADRD mentioned in the study.
29034719,No,,,,
28380718,No,,,,
28084808,No,,,,
27780860,No,,,,
30670070,No,,,,
31744003,No,,,,
31726459,No,,,,
31707367,No,,,,
31683488,No,,,,
31683475,No,,,,
31640092,No,,,,
31594241,No,,,,
31594222,No,,,,
31450508,No,,,,
31429372,No,,,,
31401404,No,,,,
31381514,No,,,,
31362656,No,,,,
31256140,No,,,,
31256131,No,,,,
31177209,No,,,,
31156171,No,,,,
31127783,No,,,,
31127782,No,,,,
31127776,No,,,,
31127774,No,,,,
31045516,No,,,,
30958375,No,,,,
30958365,No,,,,
30958360,No,,,,
30909227,No,,,,
30909217,No,,,,
30877736,No,,,,
30877730,No,,,,
30877720,No,,,,
30856115,No,,,,
30836325,No,,,,
30819077,No,,,,
30776012,No,,,,
30756119,No,,,,
30756115,No,,,,
30741676,No,,,,
30714966,No,,,,
30689577,No,,,,
30689572,No,,,,
30654367,No,,,,
30563619,No,,,,
30507573,No,,,,
30475764,No,,,,
30409550,No,,,,
30291740,No,,,,
29934407,No,,,,
30579361,No,,,,
30547745,No,,,,
30859793,No,,,,
30392777,No,,,,
30378268,No,,,,
30317048,No,,,,
30307272,No,,,,
30020441,No,,,,
29720286,No,,,,
29569517,No,,,,
30549490,No,,,,
30474939,No,,,,
30291317,No,,,,
30085899,No,,,,
29994359,No,,,,
29804688,Yes,urban neighborhoods,Neighborhood,A culturally informed community health assessment was conducted to explore the community context of care for older adults in African American urban neighborhoods.,Identifies the specific geographic location studied.
29804688,Yes,dementia,ADRD,The purpose of this study is to explore the challenges to aging in place for African American older adults living with dementia and their family members.,Refers to the specific cognitive condition studied.
29804688,Yes,urban neighborhoods,Neighborhood,"Content analysis revealed shame, improper housing, financial constraints, resource inadequacy, transportation concerns, and knowledge deficit as common challenges faced by the older adults and their families to receiving health services to support aging in place within urban neighborhoods.",Context where challenges to aging in place occur.
29804688,Yes,dementia,ADRD,"Data from this report are to inform clinicians, community partners, families, and service organizations, to promote uptake of future research and programing to improve outcomes for African American older adults living with dementia and their family members.",Specifies the population group affected by the challenges.
29517767,No,,,,
29190312,No,,,,
30375373,No,,,,
30340619,No,,,,
30271295,No,Alzheimer's disease,ADRD,Results show that VR enhanced students' understanding of age-related health problems and increased their empathy for older adults with vision and hearing loss or Alzheimer's disease.,Mentions Alzheimer's disease as an age-related health problem.
30095442,No,,,,
29979473,No,,,,
29953668,No,,,,
29616602,No,,,,
28645223,No,,,,
27939116,No,,,,
30261914,No,,,,
30223870,No,,,,
30121113,No,,,,
29731392,No,,,,
30103681,No,,,,
29997191,No,,,,
30126555,No,,,,
29307083,No,,,,
29270849,No,,,,
28209520,No,Alzheimer's disease,ADRD,"The study enrolled 275 participants, including 44 healthy older controls and 231 patients diagnosed with one of five neurodegenerative diseases (75 Alzheimer's disease, 58 behavioral variant frontotemporal dementia (bvFTD), 42 semantic variant primary progressive aphasia (svPPA), 28 progressive supranuclear palsy, and 28 non-fluent variant primary progressive aphasia (nfvPPA).",Identifies a specific type of neurodegenerative disease (ADRD).
28209520,No,behavioral variant frontotemporal dementia (bvFTD),ADRD,"The study enrolled 275 participants, including 44 healthy older controls and 231 patients diagnosed with one of five neurodegenerative diseases (75 Alzheimer's disease, 58 behavioral variant frontotemporal dementia (bvFTD), 42 semantic variant primary progressive aphasia (svPPA), 28 progressive supranuclear palsy, and 28 non-fluent variant primary progressive aphasia (nfvPPA).",Identifies a specific type of neurodegenerative disease (ADRD).
28209520,No,semantic variant primary progressive aphasia (svPPA),ADRD,"The study enrolled 275 participants, including 44 healthy older controls and 231 patients diagnosed with one of five neurodegenerative diseases (75 Alzheimer's disease, 58 behavioral variant frontotemporal dementia (bvFTD), 42 semantic variant primary progressive aphasia (svPPA), 28 progressive supranuclear palsy, and 28 non-fluent variant primary progressive aphasia (nfvPPA).",Identifies a specific type of neurodegenerative disease (ADRD).
28209520,No,progressive supranuclear palsy,ADRD,"The study enrolled 275 participants, including 44 healthy older controls and 231 patients diagnosed with one of five neurodegenerative diseases (75 Alzheimer's disease, 58 behavioral variant frontotemporal dementia (bvFTD), 42 semantic variant primary progressive aphasia (svPPA), 28 progressive supranuclear palsy, and 28 non-fluent variant primary progressive aphasia (nfvPPA).",Identifies a specific type of neurodegenerative disease (ADRD).
28209520,No,non-fluent variant primary progressive aphasia (nfvPPA),ADRD,"The study enrolled 275 participants, including 44 healthy older controls and 231 patients diagnosed with one of five neurodegenerative diseases (75 Alzheimer's disease, 58 behavioral variant frontotemporal dementia (bvFTD), 42 semantic variant primary progressive aphasia (svPPA), 28 progressive supranuclear palsy, and 28 non-fluent variant primary progressive aphasia (nfvPPA).",Identifies a specific type of neurodegenerative disease (ADRD).
30049934,Yes,urban vs. rural locality,Neighborhood,"Significant differences between groups were observed for age (<i>p</i> < 0.0001), urban vs. rural locality (<i>p</i> = 0.0472) and residing near industrial areas.",Geographic location difference associated with T2DM and AD groups.
30049934,Yes,residing near industrial areas,Neighborhood,"Significant differences between groups were observed for age (<i>p</i> < 0.0001), urban vs. rural locality (<i>p</i> = 0.0472) and residing near industrial areas.",Physical environment proximity associated with T2DM and AD groups.
30049934,Yes,Alzheimer's disease,AD/ADRD,"The epidemic of type 2 diabetes mellitus (T2DM) and the possibility of it contributing to the risk of Alzheimer's disease (AD) have become important health concerns worldwide and in Pakistan, where the co-occurrence of T2DM and AD is becoming more frequent.",The disease of interest being studied.
30049934,Yes,Alzheimer's disease,AD/ADRD,"We recruited and interviewed 820 research participants from four cities in Pakistan: 250 controls, 450 T2DM, 100 AD, and 20 with both diseases.",The disease of interest being studied.
30049934,Yes,Alzheimer's disease,AD/ADRD,"Overall, the results suggest that T2DM and AD were associated with both socio-demographic and environmental factors in Pakistani participants.",The disease of interest being studied.
30021248,No,,,,
29704638,No,,,,
30304119,No,,,,
30039833,No,,,,
29968510,No,,,,
29966477,No,,,,
29933494,No,,,,
29933492,No,,,,
29676484,No,,,,
29671901,No,,,,
29659032,No,,,,
29602733,No,,,,
29602644,No,,,,
29508259,No,,,,
29336830,No,,,,
29988711,No,,,,
29941020,No,,,,
29933746,No,,,,
27174891,No,,,,
29899525,No,,,,
29656245,No,,,,
29550981,No,,,,
29485197,No,,,,
29110334,No,,,,
29073330,No,,,,
28707072,No,,,,
28370411,No,,,,
29801476,No,,,,
29789049,No,,,,
29775139,No,,,,
29714994,No,,,,
29446123,No,,,,
29429645,No,,,,
29424096,No,,,,
29326021,No,,,,
29301414,No,,,,
29282160,No,,,,
29240536,No,,,,
29143702,No,,,,
29854017,No,,,,
29669098,Yes,childhood residence,Neighborhood,"To explore the possible association of childhood residence, education levels, and occupation with declining incidence rates of dementia in 2 cohorts of elderly African Americans.",Early life factor associated with dementia risk.
29669098,Yes,childhood rural residence,Neighborhood,"A significant interaction (p = .0477) between education and childhood rural residence was found for the risk of AD that higher education level is significantly associated with reduced AD risk (HR = 0.87) in participants with childhood rural residence, but no association in those with urban upbringing.",Specific type of childhood residence linked to AD risk.
29669098,Yes,urban upbringing,Neighborhood,"A significant interaction (p = .0477) between education and childhood rural residence was found for the risk of AD that higher education level is significantly associated with reduced AD risk (HR = 0.87) in participants with childhood rural residence, but no association in those with urban upbringing.","Contrast to rural residence, associated with AD risk."
29669098,Yes,dementia,ADRD,"To explore the possible association of childhood residence, education levels, and occupation with declining incidence rates of dementia in 2 cohorts of elderly African Americans.",Outcome variable studied in relation to neighborhood factors.
29669098,Yes,Alzheimer's disease (AD),ADRD,Cox proportional hazard regression models were used to compare cohort differences in dementia and Alzheimer's disease (AD) risk.,Specific type of dementia studied in the research.
29669098,Yes,AD,ADRD,The 2001 cohort had significantly decreased risk of both incident dementia and AD (hazard ratio [HR]: 0.62/0.57 for dementia/AD).,Specific type of dementia studied in the research.
29615111,No,,,,
29808100,No,,,,
29510181,No,,,,
29394332,No,,,,
28874220,No,,,,
28282730,No,,,,
27231398,No,,,,
29580209,No,,,,
28329848,No,,,,
29633747,No,,,,
29658428,No,,,,
29561313,No,,,,
29554838,No,,,,
29412984,No,,,,
29394505,No,,,,
29381670,No,,,,
29355877,No,,,,
29253686,No,,,,
29223173,No,,,,
29214414,No,,,,
29210282,No,,,,
29185023,No,,,,
29169293,No,,,,
29077978,No,,,,
29076183,No,,,,
29072091,No,,,,
29055814,No,,,,
28869657,No,,,,
29328983,No,,,,
29017626,No,,,,
28940504,No,,,,
28879833,No,,,,
28857270,No,,,,
27048545,No,,,,
29362261,No,,,,
29317593,No,,,,
30537760,No,,,,
30452412,No,,,,
30452411,No,,,,
30412502,No,,,,
30412494,No,,,,
30412484,No,,,,
30400086,No,,,,
30320579,No,,,,
30273496,No,,,,
30223398,No,,,,
30145595,No,,,,
30099937,No,,,,
30092564,No,,,,
30056428,No,,,,
29889069,No,,,,
29865066,No,,,,
29865052,Yes,rural counties,Neighborhood,Change in age-adjusted AD mortality was higher in rural counties (9.5±1.4) versus urban (5.9±1.1) over the time period examined.,Rural counties are a type of geographic location.
29865052,Yes,urban areas,Neighborhood,155 Texas counties were divided into 73 rural and 82 urban areas using the U.S. Census Bureau definition of rurality.,Urban areas are a type of geographic location.
29865052,Yes,rural populations,Neighborhood,"Similarly, obesity (30.2±0.2% ), diabetes (11.0±0.1% ), and physical inactivity (29.4±0.2% ) levels were significantly higher in rural populations compared to urban (29.1±0.2%, 9.7±0.1%, and 26.7±0.3, respectively).",Rural populations are a type of geographic location.
29865052,Yes,urban,Neighborhood,"Similarly, obesity (30.2±0.2% ), diabetes (11.0±0.1% ), and physical inactivity (29.4±0.2% ) levels were significantly higher in rural populations compared to urban (29.1±0.2%, 9.7±0.1%, and 26.7±0.3, respectively).",Urban is a type of geographic location.
29865052,Yes,Alzheimer's disease,ADRD,To compare Alzheimer's disease (AD) mortality rates and coinciding risk factors in rural and urban Texas populations.,Alzheimer's disease is a type of ADRD.
29865052,Yes,AD mortality,ADRD,Change in age-adjusted AD mortality was higher in rural counties (9.5±1.4) versus urban (5.9±1.1) over the time period examined.,AD mortality is a measure related to ADRD.
29843239,No,,,,
29782312,No,,,,
29689728,No,,,,
29689719,No,,,,
29616702,No,,,,
29614688,No,,,,
29614643,No,,,,
29578491,No,,,,
29562549,No,,,,
29514157,No,,,,
29480198,No,,,,
29439340,No,,,,
29439325,No,,,,
29400666,No,,,,
29376861,No,,,,
29376850,No,,,,
29345180,No,,,,
29317809,No,,,,
29254092,No,,,,
29254082,No,,,,
29182443,No,,,,
29143208,No,,,,
29140859,No,,,,
29135358,No,,,,
29131306,No,,,,
28891444,No,,,,
28863046,No,,,,
28595977,No,,,,
28560728,No,,,,
27676119,No,,,,
29268786,No,,,,
29212772,No,,,,
29268833,No,,,,
29070566,No,,,,
29028147,No,,,,
28975188,No,,,,
28720158,No,,,,
28707717,No,,,,
28530016,No,,,,
28276132,No,,,,
28111798,No,,,,
27714849,No,residence,Neighborhood,These clusters were classified from 12 Neuropsychiatric Inventory (NPI) subscores in our previous study using the Clinical Antipsychotic Trials of Intervention Effectiveness-Alzheimer's Disease (CATIE-AD) dataset.,Residence is a potential neighborhood factor.
27714849,No,Alzheimer's disease,AD/ADRD,"This study sought to determine psychosocial and clinico-demographic factors related to each symptomatic cluster (i.e., aggressiveness, psychosis, apathy/eating problems, and emotion/disinhibition) of neuropsychiatric symptoms (NPSs) in patients with Alzheimer's disease (AD) needing interventional treatment against their agitation or psychotic symptoms.",Alzheimer's disease is a type of ADRD.
27714849,No,residence,Neighborhood,"While no factor contributed to aggressiveness, psychosis was associated with several clinico-demographic factors: female gender, non-Caucasian race, and lower cognitive function.",Residence is a potential neighborhood factor.
27714849,No,living in one's own home,Neighborhood,"Apathy/eating problems was associated with more severe caregiver burden, living in one's own home, lower ADL level, and male gender, while emotion/disinhibition was predicted by more severe caregiver burden, lower education level, not-married status, and younger age.",Living situation is a neighborhood factor.
28978658,No,,,,
29095328,No,,,,
29087860,Yes,rural areas,Neighborhood,"These negative facets are due to lack of educational resources, an increased veteran population diagnosed with dementia, limited knowledge of resources, and limited medical service in rural areas.",Limited medical service in rural areas impacts ADRD care.
29087860,Yes,rural areas,Neighborhood,"Veterans are hindered from receiving help with their dementia concerns due to most veteran's dependence on the Veterans Affairs (VA) for health services, a lack of education about possible treatments and programs, and a lack of services in rural areas.",Lack of services in rural areas hinders ADRD help.
29087860,Yes,dementia,ADRD,Military veterans diagnosed with dementia compose a large portion of our population.,Refers to the condition Alzheimer's disease and related dementias.
29087860,Yes,dementia,ADRD,Data were collected regarding providing care to veterans who are suffering from dementia or Alzheimer's disease and their caregivers between 2008 and June 2016.,Refers to the condition Alzheimer's disease and related dementias.
29087860,Yes,dementia,ADRD,The review confirmed there are many facilitators and barriers in the coordination of care offered to veterans with dementia.,Refers to the condition Alzheimer's disease and related dementias.
29087860,Yes,dementia,ADRD,"Facilitators of quality care include veteran's expectations, family support, program development, and the availability of services.",Refers to the condition Alzheimer's disease and related dementias.
29087860,Yes,dementia,ADRD,"These positive aspects are aided by several community-based support services, new technology, and preventative care.",Refers to the condition Alzheimer's disease and related dementias.
29087860,Yes,dementia,ADRD,"Barriers are caregiver expectations, coordination of care, providers, and informal and formal costs.",Refers to the condition Alzheimer's disease and related dementias.
29087860,Yes,dementia,ADRD,"These negative facets are due to lack of educational resources, an increased veteran population diagnosed with dementia, limited knowledge of resources, and limited medical service in rural areas.",Refers to the condition Alzheimer's disease and related dementias.
29087860,Yes,dementia,ADRD,"Overall, there are a number of community programs that want to, and can, help veterans with dementia.",Refers to the condition Alzheimer's disease and related dementias.
29087860,Yes,dementia,ADRD,"There are also a number of ways to help veterans with dementia cope with their issues, which include technology and preventative care.",Refers to the condition Alzheimer's disease and related dementias.
29087860,Yes,dementia,ADRD,"Veterans are hindered from receiving help with their dementia concerns due to most veteran's dependence on the Veterans Affairs (VA) for health services, a lack of education about possible treatments and programs, and a lack of services in rural areas.",Refers to the condition Alzheimer's disease and related dementias.
29022655,No,,,,
28840743,No,,,,
28628736,No,,,,
27454406,No,,,,
29088240,No,,,,
28916532,No,,,,
28806610,No,,,,
28625207,No,,,,
28464702,No,,,,
28158415,No,,,,
28025282,No,,,,
27402137,No,,,,
26945005,No,,,,
28764909,No,,,,
28903738,No,,,,
28877864,No,,,,
28949318,No,,,,
28906375,No,,,,
28872042,No,,,,
28811259,No,,,,
28809653,Yes,environment-based interventions,Neighborhood,"This systematic review evaluated the effectiveness of environment-based interventions that address behavior, perception, and falls in the home and other settings for people with Alzheimer's disease (AD) and related major neurocognitive disorders (NCDs).",Interventions targeting the physical environment impact ADRD outcomes.
28809653,Yes,home,Neighborhood,"This systematic review evaluated the effectiveness of environment-based interventions that address behavior, perception, and falls in the home and other settings for people with Alzheimer's disease (AD) and related major neurocognitive disorders (NCDs).",The home environment is a key neighborhood factor.
28809653,Yes,other settings,Neighborhood,"This systematic review evaluated the effectiveness of environment-based interventions that address behavior, perception, and falls in the home and other settings for people with Alzheimer's disease (AD) and related major neurocognitive disorders (NCDs).",Refers to various neighborhood physical environments.
28809653,Yes,Alzheimer's disease (AD),ADRD,"This systematic review evaluated the effectiveness of environment-based interventions that address behavior, perception, and falls in the home and other settings for people with Alzheimer's disease (AD) and related major neurocognitive disorders (NCDs).",Specific type of Alzheimer's disease and related dementias.
28809653,Yes,related major neurocognitive disorders (NCDs),ADRD,"This systematic review evaluated the effectiveness of environment-based interventions that address behavior, perception, and falls in the home and other settings for people with Alzheimer's disease (AD) and related major neurocognitive disorders (NCDs).",Refers to Alzheimer's disease and related dementias.
28809653,Yes,noise regulation,Neighborhood,"Moderate evidence supports noise regulation, environmental design, unobtrusive visual barriers, and environmental relocation strategies to reduce problematic behaviors.",Environmental modification impacting ADRD behavior.
28809653,Yes,environmental design,Neighborhood,"Moderate evidence supports noise regulation, environmental design, unobtrusive visual barriers, and environmental relocation strategies to reduce problematic behaviors.",Physical environment design impacts ADRD behavior.
28809653,Yes,unobtrusive visual barriers,Neighborhood,"Moderate evidence supports noise regulation, environmental design, unobtrusive visual barriers, and environmental relocation strategies to reduce problematic behaviors.",Physical environment modification impacting ADRD behavior.
28809653,Yes,environmental relocation strategies,Neighborhood,"Moderate evidence supports noise regulation, environmental design, unobtrusive visual barriers, and environmental relocation strategies to reduce problematic behaviors.",Changing the environment impacts ADRD behavior.
28809653,Yes,problematic behaviors,ADRD,"Moderate evidence supports noise regulation, environmental design, unobtrusive visual barriers, and environmental relocation strategies to reduce problematic behaviors.",Behavioral symptom associated with ADRD.
28806278,No,,,,
28799481,No,,,,
28733154,Yes,low-income areas,Neighborhood,"Odds were 70% lower that pharmacists in low-income areas would say there was nothing to reverse the course of AD (odds ratio [OR] 0.30, 95% confidence interval [CI] 0.13-0.70) and 7 times greater that they would recommend a medication to reverse the course of AD (OR 7.04, 95% confidence interval [CI] 2.19-22.62) compared with pharmacists in high-income areas.",Income level is a socioeconomic factor related to neighborhood.
28733154,Yes,high-income areas,Neighborhood,"Odds were 70% lower that pharmacists in low-income areas would say there was nothing to reverse the course of AD (odds ratio [OR] 0.30, 95% confidence interval [CI] 0.13-0.70) and 7 times greater that they would recommend a medication to reverse the course of AD (OR 7.04, 95% confidence interval [CI] 2.19-22.62) compared with pharmacists in high-income areas.",Income level is a socioeconomic factor related to neighborhood.
28733154,Yes,zip code areas,Neighborhood,"Pharmacies were selected from highest- and lowest-income zip code areas, defined using household area median incomes from the 2008-2012 American Community Survey 5-Year Estimates.","Zip codes define geographic areas, a neighborhood characteristic."
