PMID,ADRD_focus,behavior_social_focus,human_study,include,reason
30797169,True,False,True,False,"The study focuses on Alzheimer's Disease and Lewy Body Disease, meeting the AD/ADRD criterion. However, it does not explore behavioral or social factors, failing the behavioral and social factors focus criterion. It involves human participants, meeting the human study criterion. Since it fails one of the criteria, it is excluded."
30779330,True,True,True,True,"The study focuses on Alzheimer's Disease, explores the relationship between AD and behavioral symptoms (psychosis subtypes), and involves human data."
30777767,True,False,True,False,The study does not primarily focus on behavioral and social factors related to AD/ADRD.
30772206,True,False,True,False,The study does not explore the relationship between AD/ADRD and behavioral or social factors.
30771375,True,False,False,False,The study is focused on Alzheimer's Disease (ADRD_focus = true) but it does not explore behavioral or social factors (behavior_social_focus = false) and is not a human study (human_study = false) as it involves molecular dynamics simulation.
30767839,True,True,True,True,"The study focuses on Huntington's Disease, a related dementia, and explores the relationship between apathy (a behavioral factor) and emotion recognition. The study involves human participants."
30729572,True,True,True,True,"The study focuses on Alzheimer's Disease and related dementias (AD/ADRD) by examining the relationship quality in dyads of people with dementia and their carers. It explores behavioral and social factors such as interpersonal issues, personal resources, and caregiver burden. The study involves human participants, specifically community-dwelling people with dementia and their primary carers."
30711701,False,False,False,False,"The study is focused on synthesizing and testing imidazole derivatives for inhibition of acetylcholine and butyrylcholine esterases, which relates to potential treatment or pharmacological studies for Alzheimer's Disease. However, it does not directly focus on AD/ADRD, nor does it explore behavioral or social factors, and it is not a human study but rather involves in vitro testing and computational modeling."
30664922,True,False,False,False,"The study is based on animal models (C57BL6 mice) and does not involve human participants or data, failing to meet the 'human study' criterion."
30484728,True,True,True,True,"The study focuses on Alzheimer's disease and dementia, involves human data, and explores end-of-life care decisions which relate to social factors."
30424902,True,True,True,True,"The study focuses on Frontotemporal dementia (FTD), a type of AD/ADRD, and explores the experiences of family caregivers during the pre-diagnostic stage, which relates to behavioral and social factors. The study involves human participants (family caregivers) and is therefore a human study."
30362933,True,True,True,True,"The study focuses on late onset frontal lobe syndrome, which is related to frontotemporal dementia, a type of ADRD. It explores the relationship between clinical symptoms (behavioral factors) and progression of the disease. The study involves human participants."
30222548,True,False,True,False,The study does not explore the relationship between AD/ADRD and behavioral or social factors.
29149795,,,,,LLM or JSON error: Extra data: line 6 column 1 (char 219)
29149791,True,True,True,True,"The study focuses on AD/ADRD, explores behavioral and social factors related to AD/ADRD, and involves human participants."
30716424,,,,,LLM or JSON error: Extra data: line 6 column 1 (char 220)
30807982,True,False,False,False,"The study focuses on Diffuse Lewy body disease, which is related to AD/ADRD, meeting the ADRD_focus criterion. However, it does not explicitly explore the relationship between AD/ADRD and behavioral or social factors, failing the behavior_social_focus criterion. Additionally, there is no clear indication that the study involves human participants or data beyond general clinical features and treatment, failing the human_study criterion."
30618191,True,False,True,False,"The study focuses on Huntington's disease, which is related to AD/ADRD, and involves human participants. However, it does not explore the relationship between AD/ADRD and behavioral or social factors; instead, it focuses on motor and cognitive measures in relation to functional network connectivity."
30737281,True,False,False,False,The study does not explore behavioral or social factors related to AD/ADRD and does not involve human participants or data.
30855559,True,False,True,False,The study does not explicitly explore the relationship between AD/ADRD and behavioral or social factors.
30951523,True,True,True,True,"The study focuses on Alzheimer's Disease in the context of Down syndrome, explores the relationship between a potential biomarker and adaptive behavior (a behavioral factor), and involves human participants."
30850442,True,True,True,True,"The study focuses on Huntington disease, a form of ADRD, explores behavioral factors related to suicidality, and involves human participants from a clinical trial."
30803762,True,True,False,False,The study is based on animal models (APPSwe/Ind mice) and does not involve human participants or data.
31033517,True,False,True,False,"The study focuses on Alzheimer's Disease and involves human participants, meeting criteria 1 and 3. However, it does not explore the relationship between AD/ADRD and behavioral or social factors, failing to meet criterion 2."
30925617,True,True,False,False,The study does not involve human participants or data; it is a clinical review.
30925614,True,False,False,False,"The study does not explicitly involve human participants or data; it appears to be a review or discussion of Alzheimer's disease and its various presentations, without indicating the use of human data or participants. Additionally, it lacks a focus on behavioral and social factors."
30788902,True,False,True,False,The study does not directly explore the relationship between AD/ADRD and behavioral or social factors.
30759182,True,False,True,False,The study does not explore the relationship between AD/ADRD and behavioral or social factors.
30743160,True,False,False,False,"The study focuses on Alzheimer's Disease (ADRD_focus: true) as it targets apoE ε4 involved in Alzheimer's. However, it does not explore behavioral or social factors (behavior_social_focus: false), and it is not a human study (human_study: false) as it involves virtual screening, molecular docking, and simulations, indicating a pre-clinical or computational study."
30721394,True,True,True,True,"The paper focuses on Alzheimer's Disease (AD), a type of AD/ADRD, and explores the relationship between stimulating factors (behavioral and social factors) and the risk of dementia. Although it mentions postmortem human brain studies, the abstract implies the use of human data and discusses the impact of various environmental stimulating factors on AD risk."
30680679,True,True,False,False,"The study is a review and does not explicitly state that it involves human participants or data beyond what is already known; it discusses management of symptoms and potential treatments for Dementia with Lewy Bodies, which is related to AD/ADRD, and touches on behavioral symptoms."
30640364,False,False,True,False,The study primarily focuses on Parkinson's disease rather than Alzheimer's Disease or related dementias and does not explore the relationship between AD/ADRD and behavioral or social factors.
30537913,True,True,True,True,"The study focuses on Frontotemporal Dementia, a type of ADRD, and explores the relationship between the disease and behavioral factors, specifically repetitive behaviors. The study involves human participants."
30451343,True,False,True,False,"The study focuses on Alzheimer's Disease and involves human participants, meeting criteria 1 and 3. However, it does not explore the relationship between AD/ADRD and behavioral or social factors, failing to meet criterion 2."
30303065,True,True,True,True,"The study meets all three criteria: it focuses on AD/ADRD by exploring MCI, examines the relationship between depressive symptoms and MCI onset (a behavioral factor), and involves human participants."
30277186,True,False,True,False,The study does not directly explore the relationship between AD/ADRD and behavioral or social factors.
30066051,True,True,True,True,"The study meets all the specified criteria: it focuses on Alzheimer's Disease, explores the relationship between AD and behavioral factors (BPSD) and their impact on caregivers (a social factor), and involves human participants."
29954871,,,,,LLM or JSON error: Extra data: line 6 column 1 (char 203)
29782389,False,False,True,False,The study does not directly focus on AD/ADRD or explore behavioral/social factors related to AD/ADRD.
29356564,True,True,True,True,"The study focuses on dementia services in primary care settings, involves human participants (community health professionals), and explores perceptions related to dementia service development, which is related to behavioral and social factors."
28361578,True,True,True,True,"The study focuses on AD/ADRD (cognitive impairment), explores social determinants of health (a social factor), and involves human participants."
30927917,True,True,True,True,"The study focuses on Alzheimer's Disease, involves human participants (elderly Saudi women), and explores the relationship between AD and dietary factors, which can be considered a social determinant of health."
30922389,True,False,True,False,The study does not meet the 'Behavioral and Social Factors Focus' criterion as it primarily explores genetic and biological factors rather than behavioral or social factors.
30923322,True,True,True,True,"The study focuses on Alzheimer's Disease and related dementias (AD/ADRD) by examining the association between cortical β-amyloid burden and neuropsychiatric symptoms in cognitively unimpaired and mild cognitive impairment participants. It explores the relationship between AD/ADRD and behavioral factors (neuropsychiatric symptoms). The study involves human participants, making it a human study."
30922415,True,False,True,False,"The study focuses on Alzheimer's Disease and involves human participants, meeting criteria 1 and 3. However, it does not explore the relationship between AD/ADRD and behavioral or social factors, failing to meet criterion 2."
30737336,True,True,True,True,"The study focuses on a predementia syndrome related to AD/ADRD, explores its association with behavioral factors, and is based on human data."
30923476,True,False,False,False,"The study does not directly explore the relationship between AD/ADRD and behavioral or social factors, and it likely involves non-human (e.g., animal or in vitro) models."
30499651,True,False,False,False,"The study is focused on Alzheimer's Disease (ADRD_focus: true) and involves human cell lines (SH-SY5Y neuroblastoma), but it is not a human study in the sense that it does not involve human participants or data directly (human_study: false). Moreover, it does not explore the relationship between AD/ADRD and behavioral or social factors (behavior_social_focus: false). The study is primarily experimental, using cell cultures to investigate the effect of substrate stiffness on Aβ endocytosis."
30407786,True,False,False,False,The study does not involve human participants or data and does not focus on behavioral or social factors related to AD/ADRD. It is a computational study focusing on drug design for HDAC6 inhibitors related to tau-pathogenesis in Alzheimer's disease.
30787164,,,,,LLM or JSON error: Extra data: line 6 column 1 (char 209)
29385455,True,True,True,True,"The study focuses on Alzheimer's disease, involves human participants, and explores behavioral and social factors related to Advance Care Planning for individuals with Alzheimer's disease."
30861021,False,False,False,False,"The study is based on Drosophila melanogaster (fruit flies) and does not involve human participants or data. Although it mentions Alzheimer's disease, the focus is on a non-human model organism."
30832618,True,False,True,False,The study does not explore the relationship between AD/ADRD and behavioral or social factors; it focuses on measuring knowledge of Alzheimer's disease among nursing staff and students.
30832581,True,True,True,True,"The study focuses on Alzheimer's Disease or related dementias, explores behavioral and social factors related to driving cessation, and involves human participants."
30830941,,,,,LLM or JSON error: Extra data: line 11 column 1 (char 577)
30944718,True,False,True,False,The study does not explore the relationship between AD/ADRD and behavioral or social factors in depth.
31607781,True,True,False,False,The study is not clearly identified as a human study; it is described as a 'clinical review' and does not explicitly state that it involves human participants or data.
31607780,True,True,False,False,"The study does not explicitly involve human participants or data; it appears to be a general review or conceptual discussion on dementia prevention and reserve, lacking direct indication of being based on human data."
30924889,True,True,True,True,"The study focuses on Alzheimer's Disease and Frontotemporal Dementia, exploring the relationship between these conditions and criminal/socially inappropriate behavior, thus meeting the AD/ADRD focus and behavioral/social factors focus criteria. It involves human participants/data, satisfying the human study criterion."
30880932,True,True,True,True,"The study focuses on family carers of people with dementia, exploring interventions aimed at improving health-promoting self-care, which relates to behavioral and social factors. It involves human participants and is relevant to AD/ADRD."
30868358,True,True,True,True,"The study focuses on Alzheimer's Disease, involves human participants through focus group interviews with various stakeholders, and explores their views and behaviors regarding early diagnosis and disclosure of amyloid PET scan results, which relates to behavioral and social factors."
30820047,True,True,True,True,"The study is focused on Alzheimer's disease, involves human data, and touches upon social factors such as education and family history, thus meeting all three criteria."
30802363,True,False,False,False,"The study is focused on Alzheimer's Disease, meeting the AD/ADRD focus criterion. However, it does not explore behavioral or social factors, failing the behavioral and social factors focus criterion. Additionally, it is not a human study, instead focusing on animal models, which fails the human study criterion."
30772695,True,False,True,False,"The study focuses on Dementia with Lewy Bodies (DLB), which is an AD/ADRD condition, and involves human participants. However, it does not explore the relationship between AD/ADRD and behavioral or social factors; instead, it focuses on polysomnographic data and its correlation with clinical symptoms."
30730162,True,True,True,True,"The study focuses on Alzheimer's Disease and related dementias (AD/ADRD) by examining the effects of the APOE gene, a known risk factor for Alzheimer's Disease. It explores the relationship between AD/ADRD and behavioral factors such as health behaviors (exercise, alcohol consumption, smoking) and education level, which are social determinants of health. The study involves human participants, a community-based sample of older adults."
30690184,False,False,False,False,"The paper focuses on Parkinson's disease and α-synuclein, not Alzheimer's Disease or related dementias. It discusses in vitro and in vivo models, indicating it is not limited to human studies."
30639402,True,False,False,False,"The study does not focus on behavioral or social factors related to Alzheimer's disease, and it is not a human study as it involves animal models (BALB/c mice) and in vitro/ex vivo experiments."
30628766,True,True,True,True,"The study focuses on people living with dementia and involves family caregivers, meeting the AD/ADRD focus criterion. It explores the relationship between AD/ADRD and social factors (caregiver-patient interaction and information sharing), meeting the behavioral and social factors focus criterion. The study involves human participants (caregivers and nurses), meeting the human study criterion."
30557769,True,True,True,True,"The study focuses on Alzheimer's Disease, involves human participants, and explores the relationship between AD and behavioral/functional aspects (impairment in activities of daily living)."
30455049,True,True,True,True,"The study focuses on dementia, a type of Alzheimer's Disease or related dementias (AD/ADRD), and explores the impact of environmental modifications on behavioral and psychological symptoms of dementia (BPSD), which is a behavioral factor. The study involves human participants, namely nursing home residents with dementia."
30430708,True,True,True,True,"The study focuses on Alzheimer's Disease (AD) and its association with psychosis, a behavioral symptom. It involves human participants and explores the relationship between AD and a behavioral factor (psychosis)."
30290714,False,False,False,False,"The study does not focus on Alzheimer's Disease or related dementias (AD/ADRD), does not explore the relationship between AD/ADRD and behavioral or social factors, and is based on animal models (prkn knockout mouse models) rather than human participants or data."
30283032,True,False,False,False,"The study is based on a mouse model and does not involve human participants or data, thus failing to meet the 'human study' criterion."
30249427,True,False,True,False,"The study focuses on Huntington's disease, which is an AD/ADRD condition, and involves human participants. However, it does not explore the relationship between AD/ADRD and behavioral or social factors; instead, it examines the impact of bilingualism on brain structure and function."
30201420,False,False,True,False,"The study focuses on Huntington's Disease, not Alzheimer's Disease or related dementias (AD/ADRD). While it involves human participants, it does not meet the AD/ADRD focus criterion."
30080942,True,True,True,True,"The study focuses on wandering behavior in dementia, which is related to Alzheimer's Disease or related dementias (AD/ADRD). It explores the behavioral aspect of wandering and its consequences, involving human participants/data. Thus, it meets all three criteria."
29936690,True,False,False,False,The study does not meet the 'behavior_social_focus' and 'human_study' criteria as it is a review focusing on the gut microbiome and its relation to Alzheimer's Disease without directly involving human participants or exploring behavioral/social factors.
29931376,True,True,True,True,"The study focuses on Alzheimer's disease, involves human participants, and explores the relationship between AD and behavioral or social factors, specifically medication compliance and the reasons for non-compliance, which includes caregiver perceptions."
29736953,True,True,True,True,"The study focuses on Alzheimer's Disease, explores the relationship between AD and behavioral/psychological symptoms, and involves human participants."
29617705,True,True,True,True,"The study focuses on Alzheimer's Disease (AD) and mild cognitive impairment (MCI) presumed due to AD, meeting the AD/ADRD focus criterion. It explores the decline in financial skills, a behavioral and social factor, in individuals with MCI, meeting the behavioral and social factors focus criterion. The study involves human participants, meeting the human study criterion."
30802256,True,False,True,False,"The study focuses on Alzheimer's Disease and related dementias (AD/ADRD) and involves human participants, meeting criteria 1 and 3. However, it does not explore the relationship between AD/ADRD and behavioral or social factors, failing to meet criterion 2."
30632737,True,False,False,False,"The study focuses on Alzheimer's Disease (ADRD_focus: true) as it involves mapping of amyloid-β plaques. However, it does not explore behavioral or social factors (behavior_social_focus: false). Additionally, the study does not involve human participants or data (human_study: false), as it appears to be focused on probe design and testing, likely in an in vitro or animal model context."
30674592,True,False,True,False,The study does not primarily focus on behavioral or social factors in relation to AD/ADRD.
30651386,True,False,True,False,"The study focuses on Alzheimer's Disease and involves human participants, meeting criteria 1 and 3. However, it does not explore the relationship between AD/ADRD and behavioral or social factors; instead, it examines the association of physical activity with cognition and AD pathology, which doesn't directly fit the behavioral and social factors focus as defined."
30578973,True,True,False,False,The study does not explicitly involve human participants or data.
30626656,True,False,True,False,The study does not explore the relationship between AD/ADRD and behavioral or social factors.
30990123,True,True,False,False,The study does not involve human participants or data; it is a neurophysiological review.
30968732,True,False,True,False,The study does not explore the relationship between AD/ADRD and behavioral or social factors.
30934289,True,False,False,False,"The study is based on a simulated neural network model derived from human connectome data for healthy and Alzheimer-affected brains, but it does not involve human participants or data directly. It focuses on Alzheimer's Disease but does not explore behavioral or social factors."
30707190,True,True,True,True,"The paper focuses on Lewy Body Dementia, a form of AD/ADRD, explores its relationship with behavioral symptoms and social factors like caregiver support, and involves human participants."
30707186,True,True,False,False,"The study does not explicitly state that it involves human participants or data, and the language used suggests a review or general discussion of early-onset Alzheimer disease rather than a specific human study."
30698630,True,True,True,True,"The study meets all three criteria: it focuses on AD/ADRD, involves a behavioral factor (dietary pattern), and is based on human participants."
30663607,True,True,True,True,"The study focuses on Alzheimer's Disease, involves human participants from the Rush Memory and Aging Project, and explores the relationship between Alzheimer's disease pathology, frailty (a condition related to health and aging that can be considered under the broad umbrella of behavioral and social factors due to its impact on health outcomes and potential for intervention), and Alzheimer's dementia, thus meeting all three criteria."
30663511,True,False,True,False,"The study focuses on Alzheimer's disease and related neurodegenerative disorders, meeting the AD/ADRD focus criterion. However, it does not explicitly explore the relationship between AD/ADRD and behavioral or social factors, failing the behavioral and social factors focus criterion. Although it involves human data from population-based and clinical-based studies, the primary focus is on cognitive performance and neuroimaging, not on behavioral or social factors. Therefore, it is excluded."
30660427,True,True,False,False,The study is not a human study; it focuses on preclinical models and reverse translation to rodent studies.
30594436,True,False,False,False,"The study does not focus on behavioral or social factors related to AD/ADRD, and it is not clear if it involves human participants or data exclusively."
30522545,True,False,True,False,"The study does not explicitly focus on behavioral or social factors related to AD/ADRD; it primarily examines the effects of genetic, education, and literacy factors on cognitive decline."
30514090,True,False,True,False,The study does not explore the relationship between AD/ADRD and behavioral or social factors.
30503934,True,True,True,True,"The study focuses on Alzheimer's Disease, involves human participants, and explores the relationship between AD/ADRD and social factors through the concept of cognitive reserve."
30501659,True,False,True,False,The study does not primarily focus on the relationship between AD/ADRD and behavioral or social factors.
30469050,False,False,False,False,"The study does not focus on Alzheimer's Disease or related dementias (AD/ADRD) as its primary focus, nor does it explore the relationship between AD/ADRD and behavioral or social factors. Although it mentions Alzheimer's disease, it is not the main focus of the study. Moreover, the study is not explicitly stated to involve human participants or data; it appears to be focused on biophysical methods and protein-membrane interactions."
30458895,True,True,True,True,"The study focuses on Frontotemporal Dementia, a type of ADRD, and explores cognitive indicators including social cognition, which relates to behavioral and social factors. The study involves human participants."
30368979,True,False,True,False,The study does not explore the relationship between AD/ADRD and behavioral or social factors.
30099977,True,False,True,False,"The study focuses on AD/ADRD and involves human participants, but it does not explore the relationship between AD/ADRD and behavioral or social factors; instead, it assesses the contributions of cognition and motor functioning to finance management."
29713998,True,False,True,False,"The study focuses on Alzheimer's Disease and involves human data, meeting the AD/ADRD focus and human study criteria. However, it does not explore the relationship between AD/ADRD and behavioral or social factors, failing to meet the behavioral and social factors focus criterion."
29156947,True,True,True,True,"The study focuses on Alzheimer's Disease, involves human participants, and explores factors related to the use of antipsychotics, which can be associated with behavioral symptoms in AD/ADRD."
29034719,True,True,True,True,"The study focuses on frontotemporal dementia, a type of AD/ADRD, and explores the impact of a tailored activity program on behavioral disturbances, meeting the AD/ADRD focus and behavioral and social factors focus criteria. It involves human participants (people with frontotemporal dementia and their carers), meeting the human study criterion."
28380718,True,True,True,True,"The study focuses on Alzheimer's Disease, explores behavioral aspects related to driving, and involves human participants."
28084808,True,True,True,True,"The study focuses on Alzheimer's Disease (AD), a type of ADRD, and explores the relationship between police officers' knowledge, beliefs, and exposure to AD patients and their competence in handling AD cases, which involves behavioral and social factors. The study involves human participants (police officers) and their interactions with AD patients."
27780860,True,True,True,True,"The study focuses on individuals with Alzheimer's Disease, involves human participants, and explores the impact of a tile placement game on learning and social engagement, thus meeting all three criteria."
30700801,True,False,True,False,"The study focuses on Alzheimer's Disease (ADRD_focus: true) and involves human participants (human_study: true), but it does not explore the relationship between AD/ADRD and behavioral or social factors (behavior_social_focus: false). Therefore, it does not meet the criteria for inclusion."
31236576,True,False,True,False,The study does not explore the relationship between AD/ADRD and behavioral or social factors.
30994886,True,False,True,False,The study does not directly explore the relationship between AD/ADRD and behavioral or social factors.
30670070,True,True,True,True,"The study focuses on Alzheimer's Disease and related dementias, explores the relationship between AD/ADRD and various social and behavioral factors, and involves human participants."
30141907,True,False,False,False,The study is based on an animal model (3xTgAD mouse model) and does not involve human participants or data.
30637529,True,False,False,False,The study is focused on Alzheimer's disease but is based on molecular dynamics simulations and does not involve human participants or explore behavioral/social factors.
30633773,True,True,True,True,"The study focuses on AD/ADRD, explores behavioral and social factors, and involves human participants."
30590968,True,False,True,False,The study does not directly explore the relationship between AD/ADRD and behavioral or social factors.
30621100,True,False,False,False,The study does not involve human participants or data and does not focus on behavioral or social factors related to AD/ADRD. It is a biochemical study focusing on the design and synthesis of potential multi-target agents for Alzheimer's Disease.
32209796,True,False,True,False,"The study focuses on Alzheimer's Disease (AD) and involves human participants, meeting criteria 1 and 3. However, it does not explore the relationship between AD/ADRD and behavioral or social factors, failing criterion 2."
32096048,True,False,False,False,"The study is focused on Alzheimer's Disease related dementia (tau protein in neurobiology and pathology), so it meets the AD/ADRD focus criterion. However, it does not explore the relationship between AD/ADRD and behavioral or social factors, and it is not a human study, as it discusses the physicochemical behavior of tau proteins, likely based on experimental or theoretical models rather than human data."
31928724,True,False,False,False,"The study does not explicitly explore the relationship between AD/ADRD and behavioral or social factors, and it is not clear if it involves human participants or data."
31901905,True,False,True,False,The study does not explore the relationship between AD/ADRD and behavioral or social factors.
31875781,False,True,False,False,The study does not primarily focus on AD/ADRD and is not a human study.
31779815,True,False,False,False,"The study focuses on frontotemporal dementia, which is related to AD/ADRD, so it meets the AD/ADRD focus criterion. However, it does not explore the relationship between AD/ADRD and behavioral or social factors, so it fails the behavioral and social factors focus criterion. Additionally, the abstract does not indicate that the study involves human participants or data directly; it appears to be a review or descriptive chapter, so it also fails the human study criterion."
31753158,False,True,True,False,"The paper does not specifically focus on Alzheimer's Disease or related dementias (AD/ADRD), although it mentions cognitive difficulties and neurodegenerative disorders. It does discuss social and psychological background, which relates to behavioral and social factors, and involves human participants. However, it fails to meet the AD/ADRD focus criterion."
31753135,True,False,False,False,"The study does not explore the relationship between AD/ADRD and behavioral or social factors, and it is not clear if it involves human participants or data exclusively."
31744003,True,True,True,True,"The study focuses on Alzheimer's Disease (AD), a type of ADRD, and explores the relationship between AD and aberrant motor behavior, a behavioral symptom. The study is based on human data, analyzing cases with different APOE genotypes and AD pathological load."
31739306,True,False,True,False,The study does not directly explore the relationship between AD/ADRD and behavioral or social factors.
31733669,True,False,True,False,"The study does not primarily focus on behavioral or social factors related to AD/ADRD; it focuses on the effects of alcohol on the aging brain, including its relation to cognitive dysfunction and Alzheimer's associated brain pathology, but does not directly explore behavioral or social factors."
31726459,True,True,True,True,"The study meets all three criteria: it focuses on AD/ADRD, explores behavioral/social factors, and involves human participants."
31707370,True,True,True,True,"The study focuses on behavioral variant frontotemporal dementia (bvFTD), a type of frontotemporal lobar degeneration, which is related to AD/ADRD. It explores the behavioral aspect of visual search in bvFTD patients, and it involves human participants."
31707367,True,True,True,True,"The study focuses on Alzheimer's Disease or related dementias, explores the relationship between AD/ADRD and a behavioral factor (subjective memory complaints), and involves human participants."
31686100,,,,,LLM or JSON error: Extra data: line 6 column 1 (char 219)
31683488,True,True,True,True,"The study focuses on Alzheimer's Disease and related dementias (AD/ADRD), specifically comparing cognitive and behavioral profiles of semantic dementia with Alzheimer's disease and behavioral variant frontotemporal dementia. It explores the relationship between AD/ADRD and behavioral factors, such as neuropsychiatric symptoms, and involves human participants."
31683475,True,True,True,True,"The study focuses on behavioral frontotemporal dementia (bvFTD), a type of frontotemporal lobar degeneration, which is related to AD/ADRD. It explores the behavioral and cognitive differences between bvFTD and its phenocopy syndrome, which is related to primary psychiatric disorders. The study involves human participants, making it relevant to the criteria."
31640092,True,True,True,True,"The study focuses on Alzheimer's disease and related dementias (AD/ADRD), explores the relationship between modifiable risk factors and cognitive, functional, and psycho-behavioral outcomes, and involves human participants."
31609688,False,True,True,False,The study does not specifically focus on Alzheimer's Disease or related dementias (AD/ADRD); it examines cognitive impairment more broadly.
31604559,False,False,False,False,"The paper does not focus on Alzheimer's Disease or related dementias (AD/ADRD), nor does it explore the relationship between AD/ADRD and behavioral or social factors. Additionally, it is not clear if the study involves human participants or data, and the abstract suggests a review of general toxic effects on senses, not specifically related to human studies on AD/ADRD."
31604413,True,False,False,False,"The study is a review focusing on the therapeutic potential of NMDA receptor antagonists, specifically memantine, for Alzheimer's Disease. It does not involve human participants or data directly and lacks a focus on behavioral or social factors related to AD/ADRD."
31594241,True,True,True,True,"The study focuses on Huntington's Disease, which is a related dementia, and explores the care experience and gaps in care provision, including behavioral and social factors such as caregiver burden and access to care. The study involves human participants through web-based surveys."
31594222,True,True,True,True,"The study focuses on Alzheimer's Disease (AD), involves human participants, and explores the relationship between AD risk and a social factor (education level), which aligns with the criteria for AD/ADRD focus, behavioral and social factors focus, and human study."
31590749,True,False,True,False,The study does not directly explore the relationship between AD/ADRD and behavioral or social factors.
31590743,True,True,False,False,The study does not involve human participants or data directly; it is a review of FTD-spectrum disorders.
31561376,True,False,True,False,"The study focuses on Alzheimer's Disease and involves human participants, meeting criteria 1 and 3. However, it does not explore the relationship between AD/ADRD and behavioral or social factors, failing to meet criterion 2."
31561370,True,False,True,False,"The study focuses on Alzheimer's Disease (AD) and involves human participants, meeting criteria 1 and 3. However, it does not explore the relationship between AD/ADRD and behavioral or social factors, failing to meet criterion 2."
31550216,True,False,False,False,"The study is focused on Alzheimer's Disease and involves human data (human recombinant monoamine oxidase A and B), but it does not explore behavioral or social factors related to AD/ADRD. Instead, it is centered on the biochemical aspects of potential drug molecules for AD treatment."
31476164,False,False,True,False,"The study does not focus on Alzheimer's Disease or related dementias (AD/ADRD); it focuses on Parkinson's Disease and Huntington's Disease. While it involves human participants, it does not meet the AD/ADRD focus criterion or the behavioral and social factors focus criterion."
31466064,True,False,True,False,"The study focuses on Alzheimer's Disease and involves human participants, meeting criteria 1 and 3. However, it does not explore the relationship between AD/ADRD and behavioral or social factors, failing to meet criterion 2."
31466060,True,False,True,False,The study does not meet the 'behavior_social_focus' criterion as it does not explore the relationship between AD/ADRD and behavioral or social factors.
31456206,True,False,False,False,"The study does not focus on behavioral or social factors related to AD/ADRD, and it does not explicitly involve human participants or data, suggesting a potential focus on basic science or animal models."
31450508,True,True,True,True,"The study focuses on Huntington's Disease, a condition related to ADRD, explores its relationship with behavioral factors, and involves human data."
31450497,True,False,True,False,The study does not explore the relationship between AD/ADRD and behavioral or social factors.
31450495,True,False,True,False,The study does not directly explore the relationship between AD/ADRD and behavioral or social factors.
31429372,True,True,True,True,"The study focuses on Alzheimer's Disease and related dementias, explores behavioral factors related to Quality of Life in dementia, and involves human participants."
31424408,True,False,True,False,The study does not directly explore the relationship between AD/ADRD and behavioral or social factors.
31424394,True,False,True,False,"The study focuses on Alzheimer's Disease and involves human participants, meeting criteria 1 and 3. However, it does not explore the relationship between AD/ADRD and behavioral or social factors, failing criterion 2."
31401404,True,True,True,True,"The study focuses on Huntington's disease, which is a related dementia (AD/ADRD), explores the relationship between apathy (a behavioral symptom) and white matter cortico-striatal tracts, and involves human participants."
31398553,True,True,True,True,"The study focuses on Alzheimer's Disease, explores the relationship between AD and a social factor (education) through the concept of cognitive reserve, and involves human participants."
31385770,True,False,True,False,"The study focuses on Alzheimer's Disease and involves human participants, meeting criteria 1 and 3. However, it does not explore the relationship between AD/ADRD and behavioral or social factors, failing to meet criterion 2."
31381522,True,False,True,False,"The study focuses on Huntington's Disease, which is related to AD/ADRD, and involves human participants/data. However, it does not explore the relationship between AD/ADRD and behavioral or social factors; instead, it focuses on the value and services provided by a multidisciplinary HD center."
31381514,True,True,True,True,"The paper focuses on Alzheimer's disease, explores its potential impact on behavior, and involves a human subject (Marshal Pétain), meeting all three criteria."
31381510,True,False,True,False,The study does not directly explore the relationship between AD/ADRD and behavioral or social factors.
31362656,True,True,True,True,"The study focuses on Alzheimer's Disease (AD), involves human participants (nursing staff), and explores the level of knowledge about AD and its influencing factors, which relates to behavioral and social factors."
31319408,True,False,True,False,The study does not directly explore the relationship between AD/ADRD and behavioral or social factors.
31311013,True,False,True,False,"The study focuses on Alzheimer's Disease and related dementias (AD/ADRD) and involves human participants, meeting criteria 1 and 3. However, it does not explore the relationship between AD/ADRD and behavioral or social factors, failing to meet criterion 2."
31306138,True,False,True,False,"The study focuses on Huntington's Disease, which is related to AD/ADRD, and involves human participants. However, it does not explore the relationship between AD/ADRD and behavioral or social factors; instead, it examines visual perceptual processing and neural activity in pre-symptomatic HD individuals."
31306137,True,False,True,False,The study does not directly explore the relationship between AD/ADRD and behavioral or social factors.
31306134,True,False,True,False,The study does not focus on behavioral or social factors related to AD/ADRD.
31306132,True,True,True,True,"The study is focused on Alzheimer's Disease, explores the relationship between AD/ADRD and a behavioral factor (subjective memory complaints), and involves human participants."
31306117,True,False,True,False,"The study focuses on Alzheimer's Disease and involves human data, meeting criteria 1 and 3. However, it does not explore the relationship between AD/ADRD and behavioral or social factors as required by criterion 2, despite mentioning 'individual differences in behavior'."
31256140,True,True,True,True,"The study focuses on Alzheimer's Disease (AD) by investigating the association between amyloid-β and cognitive decline in cognitively healthy older adults. It explores the impact of resilience, quantified by education, on this association, thus relating to a behavioral/social factor. The study involves human participants from the Alzheimer's Disease Neuroimaging Initiative (ADNI)."
31256131,True,True,True,True,"The study meets all three criteria: it focuses on Alzheimer's Disease, explores behavioral factors, and involves human participants."
31256130,True,False,False,False,The study is based on an animal model (mouse) and does not involve human participants or data.
