PMID,Llama4_ADRD_focus,Llama4_behavior_social_focus,Llama4_human_study,Llama4_include,Llama4_reason,Qwen3_ADRD_focus,Qwen3_behavior_social_focus,Qwen3_human_study,Qwen3_include,Qwen3_reason
37138290,True,True,True,True,"The study focuses on Alzheimer's Disease, explores the relationship between AD and a behavioral factor (sleep), and involves human participants.",True,True,True,True,"The study focuses on Alzheimer's disease pathology (AD/ADRD focus), investigates NREM sleep as a modifiable factor influencing cognitive resilience, which is a behavioral factor related to cognitive outcomes (behavioral and social factors focus), and involves human participants (cognitively normal older adults) assessed using PET, EEG, and cognitive testing (human study). Therefore, all inclusion criteria are met."
37141452,True,True,True,True,"The study focuses on Alzheimer's Disease, examines social determinants of health in relation to AD mortality, and uses data from human populations.",True,True,True,True,"The study focuses on Alzheimer's Disease (AD) mortality among American Indian and Alaska Native populations, which falls under AD/ADRD. It examines social determinants of health such as area deprivation, rurality, access to care, and regional disparities, fulfilling the behavioral and social factors criterion. The study uses human population data from US counties, confirming it is a human study. All three criteria are met."
37144929,True,True,True,True,"The study focuses on vascular dementia, a type of Alzheimer's Disease-related dementia (ADRD), and explores the behavioral and social challenges faced by patients and caregivers, involving human participants.",True,True,True,True,"The study focuses on vascular dementia, which is a related dementia (AD/ADRD). It explores behavioral and social factors such as caregiver burden, family experience, mental health, and self-care. The study involves human participants through interviews and surveys with a patient and family caregiver."
37146503,True,False,True,False,The study does not directly explore the relationship between AD/ADRD and behavioral or social factors.,True,False,True,False,"The study focuses on Alzheimer's disease and related cognitive decline, satisfying the ADRD focus criterion. It involves human participants, meeting the human study criterion. However, it does not examine behavioral or social factors such as behavioral symptoms, social determinants of health, or caregiver burden; instead, it investigates olfactory function, cognition, and brain atrophy, which are biological and neurological measures. Therefore, the behavioral and social factors focus criterion is not met."
37146892,True,True,True,True,"The study focuses on Alzheimer's Disease, explores its relationship with behavioral risks, and likely involves human data or is relevant to understanding human AD.",True,True,True,True,"The study focuses on Alzheimer's disease (AD) and examines the impact of behavioral risk factors (smoking, alcohol, physical inactivity, diet) on AD, fulfilling the AD/ADRD and behavioral factors criteria. Although the analysis is based on gene expression patterns and molecular mechanisms, the behavioral risks are human-related exposures, and the study context implies human relevance; thus, it involves human data or implications, satisfying the human study criterion."
37147183,True,False,True,False,The study does not directly explore the relationship between AD/ADRD and behavioral or social factors.,True,False,True,False,"While the study focuses on Alzheimer's disease and related dementias (AD/ADRD) and involves human participants (dental residents), it does not explore behavioral or social factors related to AD/ADRD. Instead, it focuses on educational curriculum development and training for dental residents in recognizing mentation concerns. The study does not investigate behavioral symptoms, social determinants, interpersonal relationships, or caregiver burden in relation to AD/ADRD, which is required by the second criterion."
37148523,True,True,True,True,"The study focuses on AD/ADRD, explores the relationship between dementia and behavioral or social factors, and involves human participants.",True,True,True,True,"The study focuses on dementia, including Alzheimer's disease, which falls under AD/ADRD. It examines the interaction between genetic polymorphisms and environmental/lifestyle factors (diabetes, hypertension, alcohol consumption), which are social and behavioral factors. The study involves human participants (221 dementia patients and 534 controls), as stated in the abstract. Therefore, it meets all three inclusion criteria."
37150216,True,True,True,True,"The study focuses on AD/ADRD, explores a behavioral factor (depression) in relation to AD/ADRD pathology, and involves human participants.",True,True,True,True,"The study focuses on Medicare beneficiaries with cognitive impairment, a population relevant to Alzheimer's Disease and related dementias (AD/ADRD), thus meeting the ADRD focus criterion. It investigates the relationship between elevated amyloid (a biomarker of AD) and depressive symptoms/diagnosed depression, which are behavioral factors, satisfying the behavioral and social factors focus. The study uses human data from the CARE-IDEAS cohort and Medicare claims, confirming it is a human study. All three criteria are met, so the paper is included."
37155177,True,False,True,False,"The study focuses on Alzheimer's Disease and involves human participants, meeting criteria 1 and 3. However, it does not explore the relationship between AD/ADRD and behavioral or social factors, failing criterion 2.",True,False,True,False,"The study focuses on Alzheimer's disease and involves human participants, meeting the AD/ADRD and human study criteria. However, it does not explore behavioral or social factors related to AD/ADRD, such as behavioral symptoms, social determinants of health, or caregiver burden. Instead, it evaluates the clinical utility of amyloid PET in diagnostic confidence, which is a biomedical diagnostic issue, not a behavioral or social factor."
37156449,True,True,True,True,"The study focuses on Alzheimer's Disease related pathology (amyloid deposition), involves human participants, and explores the impact of demographic factors (which can be considered under the broad category of social determinants of health) on this pathology.",True,False,True,False,"The study focuses on Alzheimer's disease-related pathology (amyloid deposition) in older adults without dementia, which satisfies the AD/ADRD focus. It uses human neuroimaging and demographic data, meeting the human study criterion. However, it does not examine behavioral or social factors such as behavioral symptoms, social determinants of health, or interpersonal relationships. Instead, it investigates sex-specific neurobiological risk architectures using machine learning, which falls under biological and computational neuroscience rather than behavioral or social factors. Therefore, it fails the behavioral and social factors focus criterion."
37157041,True,True,False,False,The study does not explicitly involve human participants or data; it appears to be a review discussing treatment approaches and management of Frontotemporal Dementia.,True,True,True,True,"The paper focuses on frontotemporal dementia (FTD), which is a specified ADRD. It discusses behavioral changes and non-pharmacological management approaches involving caregiver support and lifestyle modifications, indicating a behavioral and social focus. The content is based on human clinical syndromes and management strategies, confirming it as a human study. All three criteria are met."
37157190,True,True,True,True,"The study focuses on a form of AD/ADRD (bvFTD), explores behavioral and social factors (emotion recognition and social cognition), and involves human participants.",True,True,True,True,"The study focuses on behavioral variant frontotemporal dementia (bvFTD), which is a type of frontotemporal dementia included in the ADRD spectrum. It examines emotion recognition and social cognition deficits—behavioral and social factors—using human participants. The study involves human patients and controls, with data collected through facial recognition tasks and eye tracking. All three criteria are met."
37162663,True,False,True,False,The study does not directly focus on behavioral and social factors in relation to AD/ADRD.,True,False,True,False,"The study focuses on metabolic syndrome and its association with cognitive deficits in a middle-aged population, with reference to cognitive profiles seen in vascular cognitive impairment, which is related to ADRD. Thus, it meets the AD/ADRD focus. The study involves human participants, satisfying the human study criterion. However, it does not investigate behavioral or social factors (e.g., behavioral symptoms, social determinants, caregiver burden, interpersonal relationships); instead, it examines metabolic and cognitive biomarkers. Therefore, it fails the behavioral and social factors focus, leading to exclusion."
37163244,True,True,True,True,"The study meets all three criteria: it focuses on AD/ADRD, explores behavioral factors, and is a human study.",True,True,True,True,"The study focuses on subjective memory concern, which is a known early indicator in the context of Alzheimer's Disease and related dementias (AD/ADRD), satisfying the ADRD focus. It examines behavioral and psychological factors such as depressive symptoms, anxiety, and neuroticism in relation to memory concern, fulfilling the behavioral and social factors criterion. The study involves human participants—male twins from a longitudinal cohort—meeting the human study requirement. Therefore, all inclusion criteria are satisfied."
37171018,True,True,True,True,"The study focuses on AD/ADRD, explores behavioral and social factors related to participation in dementia research, and involves human participants.",True,True,True,True,"The study focuses on recruitment strategies for the CARE registry, which is aimed at dementia-related research, thus meeting the AD/ADRD focus. It examines preferences in messaging and recruitment, which are social factors influencing research participation among Asian Americans and Pacific Islanders. The study involves human participants aged 50 and older from diverse AAPI backgrounds, satisfying the human study criterion. All three criteria are met."
37173801,True,True,True,True,"The study focuses on Alzheimer's Disease, explores neuropsychiatric symptoms (a behavioral factor) in patients with AD, and is based on human data from electronic health records and caregiver reports.",True,True,True,True,"The study focuses on Alzheimer's disease (AD) and mixed AD/VaD dementia, satisfying the AD/ADRD focus. It investigates neuropsychiatric symptoms (e.g., apathy, anxiety, irritability), which are behavioral factors, and compares clinician-reported symptoms in electronic health records with caregiver-reported symptoms, involving social aspects of symptom reporting. The study uses data from human patients in memory clinic cohorts, confirming it is a human study. All three criteria are met."
37173809,True,True,True,True,"The study focuses on Alzheimer's Disease and related dementias, explores behavioral and social factors related to caregiving, and involves human participants (hospice clinicians).",True,True,True,True,"The study focuses on dementia, including Alzheimer's disease, as a progressive, fatal condition (AD/ADRD Focus: true). It examines family caregiving, knowledge gaps, and clinician strategies related to end-of-life care, which are social and behavioral factors (Behavioral and Social Focus: true). The study involves interviews with hospice clinicians and discusses family care partners, indicating human participants (Human Study: true). Therefore, all criteria are met and the paper is included."
37182866,True,True,True,True,"The study focuses on a type of AD/ADRD (Frontotemporal Dementia), explores behavioral factors, and involves human participants.",True,False,True,False,"The study focuses on asymptomatic carriers of the MAPT P301L mutation, which is associated with frontotemporal dementia (a form of ADRD), satisfying the ADRD focus criterion. The study involves human participants, meeting the human study criterion. However, it does not explore behavioral or social factors such as behavioral symptoms in relation to ADRD beyond a brief correlation with a behavioral inventory score, which is used as a secondary measure rather than a primary focus. The primary focus is on neuroimaging and metabolic connectivity changes, not on behavioral or social determinants, symptoms, or relationships. Therefore, the behavioral and social factors focus criterion is not met."
37182868,True,True,True,True,"The study focuses on AD/ADRD, explores a behavioral factor (alcohol consumption), and involves human participants.",True,True,True,True,"The study focuses on Alzheimer's disease risk (AD/ADRD) through investigation of alcohol consumption and cognition in older adults, with specific consideration of amyloid-β pathology. It examines a behavioral factor (alcohol consumption) in relation to cognitive outcomes, fulfilling the behavioral/social focus. The study involves human participants (N = 4387 older adults) with cognitive assessments and neuroimaging, confirming it is a human study. All three criteria are met."
37182880,True,True,True,True,"The study focuses on Alzheimer's Disease and related dementias (AD/ADRD) by examining the prevalence and progression of subjective cognitive decline (SCD) to cognitive impairment and dementia. It explores the relationship between SCD and various social factors such as education and social support, and involves human participants.",True,True,True,True,"The study focuses on Alzheimer's disease (AD) and vascular dementia (VaD), which are AD/ADRD conditions. It examines subjective cognitive decline and its progression to AD and VaD, thus meeting the AD/ADRD focus. The study includes social support as a factor influencing progression to AD, which is a social determinant of health, fulfilling the behavioral and social factors focus. The research is a population-based cohort study of rural Chinese older adults, involving human participants. Therefore, all three criteria are met."
37182886,False,False,True,False,The study does not directly focus on Alzheimer's Disease or related dementias (AD/ADRD) but rather on potential biomarkers for monitoring cerebral neurodegeneration and dementia risk factors. It does not explicitly explore the relationship between AD/ADRD and behavioral or social factors.,True,False,True,False,"While the study focuses on dementia risk factors and uses human data, it does not specifically investigate behavioral or social factors related to AD/ADRD. Instead, it examines physiological and metabolic risk factors (e.g., hyperglycemia, hypertension) in relation to retinal biomarkers. Therefore, it does not meet the behavioral and social factors focus criterion."
37182889,True,False,False,False,"The study does not explore the relationship between AD/ADRD and behavioral or social factors, and it is not explicitly stated to involve human participants or data directly; the focus is on genetic and immunity aspects at the cellular and molecular levels.",True,False,True,False,"While the paper focuses on Alzheimer's disease (AD) and involves human-related research (genetic and immunological factors in humans), it does not address behavioral or social factors related to AD/ADRD. The focus is on genetic (APOE) and innate immunity mechanisms at the molecular and cellular levels, which falls outside the scope of behavioral or social determinants. Therefore, it fails criterion 2."
37182890,True,False,False,False,"The study is based on a murine model of Alzheimer's Disease and does not involve human participants or data, thus failing to meet the 'human study' criterion.",True,False,False,False,"The study focuses on a murine model of Alzheimer's disease and does not involve human participants or data, thus failing the 'human study' criterion. Although it examines behavioral aspects (e.g., anxiety-like behavior, memory), these are assessed in mice, and there is no focus on social factors or behavioral symptoms in humans. Therefore, it is excluded."
37189062,True,True,True,True,"The study focuses on Alzheimer's disease, explores behavioral and social factors related to caregiving within the LGBT community, and involves human participants.",True,True,True,True,"The study focuses on Alzheimer's disease (AD) within the LGBT community, addressing caregiving experiences—a key social factor. It involves human participants through in-depth interviews with caregivers of individuals with AD, and explores behavioral and social aspects such as stigma, discrimination, social support, and caregiver burden. All three criteria are met."
37194773,True,False,True,False,"The study does not focus on behavioral and social factors related to AD/ADRD; it mainly discusses the relationship between Alzheimer's disease and the microbiota-gut-brain axis, with some mention of human studies but not focusing on behavioral or social aspects.",True,False,True,False,"While the paper focuses on Alzheimer's disease (AD) and includes human studies, it does not primarily investigate behavioral or social factors related to AD/ADRD. Instead, it centers on the biological mechanisms of the microbiota-gut-brain axis and potential probiotic interventions, which fall outside the scope of behavioral and social factors."
37199965,True,False,True,False,"The study focuses on Alzheimer's disease and involves human participants, meeting criteria 1 and 3. However, it does not explore the relationship between AD/ADRD and behavioral or social factors, failing to meet criterion 2.",True,False,True,False,"The study focuses on older adults without dementia and investigates semantic fluency metrics as early cognitive markers for future memory decline, which is relevant to Alzheimer's disease (AD) detection, thus meeting the AD/ADRD focus. The study involves human participants from a community-based cohort, satisfying the human study criterion. However, it does not examine behavioral or social factors such as behavioral symptoms, social determinants of health, interpersonal relationships, or caregiver burden. Instead, it focuses on cognitive and psycholinguistic metrics, which are neurocognitive in nature. Therefore, the behavioral and social factors focus criterion is not met, leading to exclusion."
37202168,True,True,True,True,"The study focuses on DLB, involves human participants, and explores the influence of sex on Aβ load, meeting all three criteria.",True,False,True,False,"The study focuses on dementia with Lewy bodies (DLB), which is a related dementia and thus meets the AD/ADRD focus criterion. The study involves human participants, satisfying the human study criterion. However, it does not examine behavioral or social factors such as behavioral symptoms, social determinants, or caregiver burden; instead, it investigates β-amyloid load using PET imaging along the DLB continuum. Therefore, it fails the behavioral and social factors focus criterion and is excluded."
37207409,True,False,True,False,"The study focuses on Alzheimer's Disease (AD) and involves human participants, meeting criteria 1 and 3. However, it does not explore the relationship between AD/ADRD and behavioral or social factors, failing criterion 2.",True,False,True,False,"The study focuses on amnestic mild cognitive impairment (aMCI), which is a known risk factor for Alzheimer's disease, satisfying the AD/ADRD focus. It involves human participants, satisfying the human study criterion. However, the study examines memory decay and encoding modalities (gist vs. detail, unisensory vs. multisensory) from a cognitive neuroscience perspective, without exploring behavioral symptoms, social determinants, interpersonal relationships, or caregiver burden. Therefore, it does not meet the behavioral and social factors focus criterion."
37210151,True,False,True,False,The study does not focus on the relationship between AD/ADRD and behavioral or social factors.,True,False,True,False,"The study focuses on Alzheimer's Disease and uses human data from the ADNI dataset, meeting the ADRD and human study criteria. However, it does not explore behavioral or social factors related to AD/ADRD. Instead, it focuses on developing a machine learning-based visualization system for disease diagnosis and prognosis using neuroimaging, biomarkers, and cognitive test data. Therefore, it fails the behavioral and social factors focus criterion."
37211092,True,False,False,False,The study is based on animal models (APP/PS1 mice) and does not involve human participants or data.,True,False,False,False,"The study focuses on Alzheimer's disease (AD) and investigates a therapeutic intervention targeting apoE and APP interaction, which is relevant to AD pathology. However, it does not examine behavioral or social factors related to AD/ADRD. Furthermore, the study is conducted entirely in mouse models (APP/PS1 mice), with no human participants or data. Therefore, it fails on both the behavioral/social focus and human study criteria, leading to exclusion."
37212091,True,True,True,True,"The study focuses on dementia, explores its relationship with behavioral factors, and is based on human data.",True,True,True,True,"The study focuses on dementia (including all-cause dementia, which encompasses AD/ADRD) in diabetic patients, fulfilling the AD/ADRD focus. It examines the impact of behavioral factors (smoking, alcohol consumption) on dementia risk, satisfying the behavioral and social factors criterion. The study uses a large human cohort from a national database, confirming it is a human study. Therefore, all inclusion criteria are met."
37212094,True,False,True,False,The study does not directly explore the relationship between AD/ADRD and behavioral or social factors.,True,False,True,False,"The study focuses on midlife neuropsychological profiles and vascular risk factors, with an explicit mention of Alzheimer's disease and vascular dementia as potential outcomes. Thus, it meets the AD/ADRD focus criterion. It involves human participants, satisfying the human study criterion. However, it does not investigate behavioral or social factors (e.g., behavioral symptoms, social determinants, caregiver burden, interpersonal relationships); instead, it focuses on neuropsychological test performance and vascular biomarkers. Therefore, the behavioral and social factors focus is not met, leading to exclusion."
37212096,True,True,True,True,"The paper meets all three criteria: it focuses on AD/ADRD, explores the relationship between AD/ADRD and behavioral or social factors, and involves human data.",True,True,True,True,"The study focuses on persons with dementia, including Alzheimer's Disease and related dementias (AD/ADRD), as evidenced by the focus on feeding and eating disorders in this population. It addresses behavioral and social factors by examining non-pharmacological interventions related to psycho-behavioral symptoms and caregiver-implemented strategies, which are social and behavioral in nature. The study is based on human participants, as it reviews interventions applied in real-world care settings involving persons with dementia and their caregivers."
37212100,True,True,False,False,"The study does not explicitly involve human participants or data; it is a narrative review that may be based on studies involving human data, but this is not clear from the abstract.",True,True,True,True,"The paper focuses on behavioral variant frontotemporal dementia (bvFTD), which is a type of frontotemporal lobar degeneration (FTLD), satisfying the AD/ADRD focus. It specifically examines social cognition, including emotion processing, theory of mind, and empathy, as well as behavioral symptoms like apathy and disinhibition, fulfilling the behavioral and social factors focus. The review is based on human studies, as it discusses clinical symptoms, neural correlates, and pathology in human patients. Therefore, all three criteria are met."
37212107,True,False,True,False,The study does not primarily focus on the relationship between AD/ADRD and behavioral or social factors.,True,False,False,False,"While the paper focuses on Alzheimer's disease (AD), satisfying the AD/ADRD criterion, it does not meet the behavioral and social factors focus, as it centers on molecular and cellular mechanisms (e.g., miRNAs, stem cells, acitretin) rather than behavioral symptoms or social determinants. Additionally, the study is not based on human participants; it references animal models (rats and mice) and review-level analysis without original human data, thus failing the human study criterion."
37212109,True,True,True,True,"The study meets all the criteria: it focuses on AD/ADRD (vascular cognitive impairment), involves a comparison related to a social/demographic factor (sex differences), and is based on human participants.",True,False,True,False,"The study focuses on vascular cognitive impairment after stroke, which falls under the scope of ADRD (e.g., vascular dementia), satisfying the AD/ADRD focus. It involves human participants, meeting the human study criterion. However, it does not explore behavioral or social factors related to AD/ADRD; instead, it investigates sex differences in cognitive impairment risk, which is a biological factor. Therefore, it fails the behavioral and social factors focus criterion and is excluded."
37212111,True,True,True,True,"The study focuses on Alzheimer's Disease (AD), involves human participants, and explores the relationship between AD and a behavioral factor (sleep quality), making it relevant to the criteria.",True,True,True,True,"The study focuses on Alzheimer's disease (AD) genetic risk (ABCA7) in older African Americans, a population disproportionately affected by AD. It examines the impact of sleep quality—a behavioral factor—on cognitive function, specifically generalization deficits linked to AD. The study involves human participants (cognitively healthy older African Americans) and investigates how a modifiable behavioral factor (sleep quality) may mitigate genetic risk, thus addressing both ADRD and behavioral factors within a human cohort."
37212603,True,True,True,True,"The study focuses on Alzheimer's Disease, involves human participants, and explores the role of family connectors and community-engaged strategies in recruiting African American families into an AD genomic study, which relates to social factors.",True,True,True,True,"The study focuses on Alzheimer's disease (AD) and aims to improve genomic research participation among African American families, which is a social determinant of health. It examines recruitment strategies using family connectors, involving interpersonal relationships and community engagement, thus addressing social factors related to AD. The study involves human participants (African American families, n=117), with data collected through surveys and recruitment efforts. All three criteria are met."
37217951,True,False,True,False,"The study focuses on Lewy body dementia, which is related to AD/ADRD, and involves human participants. However, it does not explore behavioral or social factors.",True,False,True,False,"The study focuses on Lewy body dementia, which is a related dementia and satisfies the AD/ADRD focus criterion. It involves human participants, meeting the human study criterion. However, the study investigates neuroimaging biomarkers (cortical thickness) and their predictive value for phenoconversion, without examining behavioral or social factors such as behavioral symptoms, social determinants, or caregiver burden. Therefore, it does not meet the behavioral and social factors focus criterion."
37218658,True,False,True,False,"The study does not explore the relationship between AD/ADRD and behavioral or social factors; it focuses on physician perspectives on FDA's approval decision for a treatment, which doesn't meet the 'behavior_social_focus' criterion.",True,True,True,True,"The study focuses on Alzheimer's disease (AD), a core AD/ADRD condition. It examines physician perspectives and trust—behavioral and social factors—related to FDA approval of aducanumab, including implications for prescribing behavior. The study involves human participants (physicians) through a national survey, making it a human study. All three criteria are met."
37220880,True,True,True,True,"The study focuses on Alzheimer's Disease and related dementias (ADRD), explores the impact of music therapy on social and emotional well-being, and involves human participants.",True,True,True,True,"The study focuses on individuals with Alzheimer's disease and related dementias (ADRD), examines the impact of a music therapy intervention on social and emotional well-being (a behavioral and social factor), and involves human participants in a randomized clinical trial. All three criteria are met."
37221495,True,True,True,True,"The study focuses on Alzheimer's Disease, involves human participants, and explores the relationship between AD and behavioral factors (Behavioral and Psychological Symptoms of Dementia).",True,True,True,True,"The study focuses on Alzheimer's disease (AD) and examines behavioral and psychological symptoms of dementia (a behavioral factor), which falls under the scope of AD/ADRD and behavioral factors. The case report involves a human patient, satisfying the human study criterion. Therefore, all three criteria are met."
37226465,True,True,True,True,"The study focuses on Alzheimer's Disease in individuals with Down syndrome, explores parental perceptions and concerns (a behavioral/social factor), and involves human participants.",True,True,True,True,"The study focuses on Alzheimer's disease (AD) in individuals with Down syndrome, who are at increased risk for AD/ADRD, satisfying the AD/ADRD focus. It explores parental perceptions and attitudes—behavioral and social factors—regarding a potential AD vaccine, fulfilling the behavioral and social factors criterion. The study involves human participants (parents of children with Down syndrome) and uses survey data, confirming it is a human study. All three criteria are met."
37229702,True,True,True,True,"The study focuses on Alzheimer's Disease, involves human participants, and explores the impact on behavioral or social factors such as confidence, feelings, and perceptions.",True,True,True,True,"The study focuses on Alzheimer's disease (AD), a core ADRD condition. It examines the impact of virtual reality simulations on nursing students' perceptions, confidence, and feelings—behavioral and social aspects related to patient care and empathy. The study involves human participants (nursing students), fulfilling the human study criterion. Therefore, it meets all three inclusion criteria."
37231438,True,False,True,False,"The study focuses on Alzheimer's Disease and involves human participants, meeting criteria 1 and 3. However, it does not explore the relationship between AD/ADRD and behavioral or social factors, failing to meet criterion 2.",True,False,True,False,"The study focuses on Alzheimer's disease and mild cognitive impairment, satisfying the AD/ADRD focus criterion, and involves human participants. However, it does not explore behavioral or social factors related to AD/ADRD; instead, it focuses on the development and validation of a cognitive screening tool. Therefore, it fails the behavioral and social factors focus criterion and is excluded."
37231715,True,True,False,False,The study does not explicitly involve human participants or data; it proposes a model for clinical use.,True,True,True,True,"The paper focuses on Alzheimer's Disease and related dementias (AD/ADRD) by addressing cognitive decline and dementia risk. It emphasizes behavioral and social factors through a shared decision-making model involving lifestyle interventions, behavior change strategies, and patient preferences. The study is based on a proposed clinical model for use in older adults, indicating human participants. Therefore, it meets all three inclusion criteria."
37233802,True,False,True,False,The study does not explore the relationship between AD/ADRD and behavioral or social factors.,True,False,True,False,"The study focuses on isolated REM sleep behavior disorder and its phenoconversion to Lewy body disease (LBD) or multiple system atrophy (MSA). Since LBD (including dementia with Lewy bodies) is considered an ADRD, the first criterion is met. The study involves human participants, satisfying the third criterion. However, the study investigates biomarkers (neurofilament light chain and cardiac MIBG uptake) as predictors of phenoconversion and does not explore behavioral or social factors related to ADRD. Therefore, the second criterion is not met, leading to exclusion."
37233882,True,False,True,False,The study does not focus on behavioral and social factors related to AD/ADRD.,True,False,True,False,"The study focuses on Alzheimer's Disease/related dementias (AD/ADRD) and involves human participants, as it investigates plasma adropin levels and cognitive decline in older adults. However, it does not focus on behavioral or social factors; instead, it examines a biological biomarker (adropin) in relation to cognitive decline. Therefore, it fails to meet the behavioral and social factors criterion."
37235711,True,True,True,True,"The study focuses on Alzheimer's Disease and related dementias, explores the relationship between AD/ADRD and social factors (involvement of multiple family members in decision making), and involves human participants (NH staff and proxies).",True,True,True,True,"The study focuses on nursing home residents with Alzheimer's disease and related dementias (AD/ADRD), examines social factors such as family involvement, staff-proxy dynamics, and racial bias in decision-making (behavioral and social factors), and is based on qualitative interviews with human participants (NH staff and proxies). All three criteria are met."
37241177,True,True,True,True,"The study focuses on Alzheimer's Disease, involves human participants/data, and explores the relationship between AD and a social factor (education level), fitting the criteria for inclusion.",True,False,True,False,"The study focuses on Alzheimer's disease and uses human data from the Alzheimer's Disease Neuroimaging Initiative, meeting the AD/ADRD and human study criteria. However, it does not explore behavioral or social factors such as behavioral symptoms, social determinants of health, interpersonal relationships, or caregiver burden. Instead, it investigates cognitive reserve using neuroimaging biomarkers independent of education, which is a biological and cognitive construct rather than a behavioral or social factor. Therefore, it fails the behavioral and social factors focus criterion."
37244536,True,False,True,False,The study does not primarily focus on behavioral or social factors in relation to AD/ADRD.,True,True,True,True,"The study focuses on cognitive decline in older adults, with specific attention to individuals with mild cognitive impairment and those at genetically higher risk of Alzheimer's disease (ApoE ε4 carriers), satisfying the AD/ADRD focus. It examines the impact of environmental social determinants of health—air pollution and noise—as long-term exposures, which are social/environmental factors influencing cognitive outcomes, thus meeting the behavioral and social factors focus. The study involves human participants from a population-based cohort, confirming it is a human study. All three criteria are met, warranting inclusion."
37245563,False,False,True,False,The study does not directly focus on Alzheimer's Disease or related dementias (AD/ADRD) nor does it explore the relationship between AD/ADRD and behavioral or social factors.,False,False,True,False,"The study involves human participants with type 2 diabetes and examines cognitive performance, but it does not focus on Alzheimer's Disease or related dementias (AD/ADRD). Instead, it investigates biochemical pathways related to cognitive decline in diabetes without explicitly targeting AD/ADRD. Additionally, it does not explore behavioral or social factors related to dementia. Therefore, it fails to meet the first two inclusion criteria."
37246215,True,True,True,True,"The study focuses on a patient with vascular dementia, which is a type of Alzheimer's Disease or related dementias (AD/ADRD). It explores the use of valproic acid for managing agitation and violent behavior due to vascular dementia and psychiatric symptoms, thus relating to behavioral factors. The study is a case report involving a human participant.",True,True,True,True,"The study focuses on a patient with vascular dementia (an ADRD), addresses behavioral symptoms (agitation and violent behavior) as part of the clinical presentation and treatment rationale, and involves a human case report. Thus, it meets all three criteria: ADRD focus, behavioral and social factors focus, and human study."
37246509,True,True,True,True,"The study focuses on dementia, specifically examining the association between nutritional status and neuropsychiatric symptoms in a population-based sample of persons with dementia, primarily Alzheimer's disease. It involves human participants and explores the relationship between AD/ADRD and behavioral factors.",True,True,True,True,"The study focuses on Alzheimer's disease and other dementias (AD/ADRD), examines neuropsychiatric symptoms (behavioral factors) in relation to malnutrition (a behavioral/social determinant), and involves a longitudinal observational cohort of human participants with dementia."
37249049,False,True,True,False,The study does not directly focus on Alzheimer's Disease or related dementias (AD/ADRD).,True,True,True,True,"The study focuses on cognitive function in older adults using measures from the Consortium to Establish a Registry for Alzheimer's Disease, indicating relevance to Alzheimer's Disease and related dementias (AD/ADRD). It examines the relationship between cardiovascular risk (a behavioral/social determinant) and cognitive outcomes, with additional analysis by race, education, and income—key social determinants of health. The study uses data from human participants in a nationally representative US sample."
37253284,True,False,True,False,"The study focuses on Alzheimer's Disease and involves human participants, meeting criteria 1 and 3. However, it does not explore the relationship between AD/ADRD and behavioral or social factors, failing criterion 2.",True,False,True,False,"The study focuses on early Alzheimer's disease and uses human participants with neuroimaging and cognitive assessments, satisfying the AD/ADRD focus and human study criteria. However, it does not investigate behavioral or social factors such as behavioral symptoms, social determinants of health, or caregiver burden. Instead, it examines neuroanatomical volumetry and its association with memory performance, which falls under biological and neurocognitive domains rather than behavioral or social factors."
37253603,True,True,True,True,"The study focuses on Alzheimer's Disease, explores behavioral factors (cognitive performance and anxious behavior), and involves human data (postmortem brain samples).",True,False,False,False,"While the study addresses Alzheimer's disease (AD) neuropathology and cognitive performance, fulfilling the AD/ADRD focus, it does not examine behavioral or social factors such as behavioral symptoms in a clinical context, social determinants, or caregiver-related aspects. Furthermore, although human postmortem brain samples are mentioned, the primary data and experimental analyses are derived from transgenic mouse models, making the study predominantly non-human. Thus, it fails both the behavioral/social focus and human study criteria, leading to exclusion."
37256757,True,True,True,True,"The study is focused on AD/ADRD, explores the experiences and behaviors of family caregivers (a key social factor), and is based on human participants.",True,True,True,True,"The study focuses on Alzheimer's disease and related dementias (ADRD) among Black American family caregivers, explicitly addressing social and behavioral factors such as caregiving experiences, coping behaviors, and support needs. The research involves human participants (Black American women aged 63–81), using qualitative methods to explore lived experiences, thus meeting all three criteria."
37258299,True,False,True,False,"The study focuses on Alzheimer's Disease and involves human participants, meeting criteria 1 and 3. However, it does not explore the relationship between AD/ADRD and behavioral or social factors, failing criterion 2.",True,True,True,True,"The study focuses on amyloid-positive older adults, who are on the Alzheimer's disease (AD) continuum, satisfying the AD/ADRD focus. It examines sleep-disordered breathing (a behavioral factor) in relation to medial temporal lobe atrophy and memory performance, addressing a behavioral contributor to neurodegeneration. The study involves human participants (older adults) with polysomnography, PET, and MRI data, confirming it is a human study. Thus, all three criteria are met."
37258519,True,False,True,False,The study does not directly explore behavioral or social factors related to AD/ADRD.,True,False,True,False,"The study focuses on Alzheimer's disease and uses human data from the Alzheimer's Disease Neuroimaging Initiative, meeting the AD/ADRD and human study criteria. However, it investigates peripheral immune markers (NLR and LMR) in relation to amyloid deposition and cognitive decline, which are biological and neuroimaging outcomes, not behavioral or social factors. Therefore, it does not meet the behavioral and social factors focus criterion."
